ligne,date,parent,entreprise,source,dest,secteur,sous_secteur,activite,capex,emplois,type
1,Nov 2009,Kivu Resources,Kivu Resources,Mauritius,Rwanda,Metals,Other metal ore mini…,Manufacturing,$2.50m,* 22,New
2,Nov 2009,Millicom Internati…,Tigo,Luxembourg,Rwanda,Communications,Wireless telecommu…,ICT & Internet Infras…,$60.00m,* 41,New
3,Oct 2009,Car and General,Car and General,Kenya,Rwanda,Automotive compon…,Motor vehicle gasolin…,Retail,* $14.50m,* 91,New
4,Oct 2009,Car and General,Car and General,Kenya,Rwanda,Automotive compon…,Motor vehicle gasolin…,"Sales, Marketing & S…",* $2.30m,* 26,New
5,Oct 2009,Commercial Bank …,Commercial Bank …,Kenya,Rwanda,Financial services,Retail banking,Business Services,* $11.00m,* 15,New
6,Aug 2009,IPP Media,IPP Media,Tanzania,Rwanda,Business services,"Newspaper, periodic…",Business Services,* $6.80m,* 15,New
7,Aug 2009,Ruparelia Group,Crane Bank,Uganda,Rwanda,Financial services,Retail banking,Business Services,* $11.00m,* 15,New
8,Jul 2009,Equity Bank,Equity Bank,Kenya,Rwanda,Financial services,Retail banking,Business Services,* $11.00m,* 15,New
9,Jul 2009,United Bank for Af…,United Bank for Af…,Nigeria,Rwanda,Financial services,Retail banking,Business Services,* $11.00m,* 15,New
10,May 2009,Access Bank,Access Bank Rwan…,Nigeria,Rwanda,Financial services,Retail banking,Business Services,* $11.00m,* 15,New
11,May 2009,Access Bank,Access Bank Rwan…,Nigeria,Rwanda,Financial services,Retail banking,Business Services,* $11.00m,* 15,New
12,May 2009,Access Bank,Access Bank Rwan…,Nigeria,Rwanda,Financial services,Retail banking,Business Services,* $11.00m,* 15,New
13,May 2009,Access Bank,Access Bank Rwan…,Nigeria,Rwanda,Financial services,Retail banking,Business Services,* $9.60m,* 18,New
14,May 2009,KT,KT,South Korea,Rwanda,Communications,Wired telecommunic…,"Sales, Marketing & S…",* $7.50m,* 16,New
15,May 2009,SpanImage,SpanImage,UAE,Rwanda,Software & IT services,Internet publishing …,"Sales, Marketing & S…",$2.00m,100,New
