ligne,date,parent,entreprise,source,dest,secteur,sous_secteur,activite,capex,emplois,type
1,Aug 2018,Volkswagen,Volkswagen South…,Germany,Ghana,Automotive OEM,Automobiles,Manufacturing,* $94.80m,* 884,New
2,Aug 2018,Volkswagen,Volkswagen,Germany,Ghana,Automotive OEM,Automobiles,Maintenance & Servi…,* $1.70m,* 61,New
3,Aug 2018,Volkswagen,Volkswagen,Germany,Ghana,Automotive OEM,Automobiles,Education & Training,* $9.40m,* 32,New
4,Aug 2018,VoxAfrica,VoxAfrica,United Kingdom,Ghana,Communications,Radio & TV broadcas…,"Sales, Marketing & S…",* $4.70m,* 62,New
5,Jul 2018,My Cellphone Rep…,My Cellphone Rep…,United States,Ghana,Communications,Communications equ…,Maintenance & Servi…,* $10.10m,* 54,New
6,Jun 2018,Alphabet Inc,Google,United States,Ghana,Software & IT services,Other (Software & IT…,Research & Develop…,* $32.40m,* 146,New
7,May 2018,Cummins,Cummins,United States,Ghana,Engines & turbines,Engines & Turbines,"Logistics, Distributio…",* $11.20m,* 37,New
8,May 2018,Sakthi Trading Gr…,Sakthi Trading Gr…,Hong Kong,Ghana,Metals,Nonferrous metal pr…,Manufacturing,$53.00m,* 363,New
9,Apr 2018,Cargill,Cargill,United States,Ghana,Food and Beverages,Sugar & confectionar…,Manufacturing,$13.00m,* 106,Expansion
10,Apr 2018,Chipper Cash,Chipper Cash,United States,Ghana,Software & IT services,"Software publishers,…","Sales, Marketing & S…",* $5.20m,* 18,New
11,Apr 2018,Direct Pay Online,Direct Pay Online,Kenya,Ghana,Software & IT services,"Software publishers,…",Headquarters,* $12.20m,* 73,New
12,Mar 2018,Carrick Wealth,Carrick Wealth,South Africa,Ghana,Financial services,Investment manage…,Business Services,* $9.60m,* 27,New
13,Mar 2018,Walmart,Massmart,United States,Ghana,Consumer products,Other (Consumer pr…,Retail,* $10.90m,* 170,New
14,Feb 2018,Hapag-Lloyd,Hapag-Lloyd,Germany,Ghana,Transportation & Wa…,Water transportation,"Sales, Marketing & S…",* $9.10m,26,New
15,Feb 2018,ThyssenKrupp,ThyssenKrupp,Germany,Ghana,Industrial equipment,General purpose ma…,"Sales, Marketing & S…",* $2.90m,* 11,New
