ligne,date,parent,entreprise,source,dest,secteur,sous_secteur,activite,capex,emplois,type
1,Feb 2023,Spiro (MAuto Elec…,Spiro (MAuto Elec…,India,Rwanda,Non-automotive tran…,"Motorcycle, bicycle,…",Manufacturing,* $55.90m,* 583,New
2,Nov 2022,Associated British …,Illovo Sugar Ltd,United Kingdom,Rwanda,Food and Beverages,Sugar & confectionar…,Manufacturing,* $45.80m,* 263,New
3,Nov 2022,Econet Global,Africa Data Centres,Mauritius,Rwanda,Communications,Computing infrastruc…,ICT & Internet Infras…,* $122.20m,* 100,New
4,Oct 2022,Objectivity Ltd,Objectivity Ltd,United Kingdom,Rwanda,Software & IT services,Custom computer pr…,Business Services,* $5.90m,* 162,New
5,Aug 2022,Calik Holding,Aktif Bank,Turkey,Rwanda,Financial services,Corporate & investm…,Business Services,* $9.60m,* 18,New
6,Jun 2022,Rohde & Schwarz,Rohde & Schwarz,Germany,Rwanda,Software & IT services,Other (Software & IT…,Research & Develop…,* $32.40m,* 146,New
7,May 2022,CCI Group,CCI Group,UAE,Rwanda,Business services,Business support ser…,Customer Contact C…,* $4.00m,500,New
8,Mar 2022,NCBA Group,NCBA Group,Kenya,Rwanda,Financial services,Retail banking,Business Services,* $9.60m,* 18,New
9,Mar 2022,NCBA Group,NCBA Group,Kenya,Rwanda,Financial services,Retail banking,Business Services,* $9.60m,* 18,New
10,Feb 2022,Hence Technologies,Hence Technologies,United Kingdom,Rwanda,Software & IT services,"Software publishers,…",Research & Develop…,* $32.40m,* 146,New
11,Jan 2022,Dongguan Tailing …,Dongguan Tailing …,China,Rwanda,Non-automotive tran…,"Motorcycle, bicycle,…",Manufacturing,* $55.90m,* 583,New
12,Jan 2022,Kuehne + Nagel I…,Kuehne + Nagel I…,Switzerland,Rwanda,Transportation & Wa…,Freight/Distribution …,"Sales, Marketing & S…",* $6.30m,* 18,New
13,Dec 2021,Bento Africa,Bento Africa,Nigeria,Rwanda,Software & IT services,"Software publishers,…","Sales, Marketing & S…",* $5.20m,* 18,New
14,Oct 2021,BioNTech,BioNTech,Germany,Rwanda,Biotechnology,Biological products (…,Manufacturing,* $92.30m,100,New
15,Jul 2021,Eastern and South…,ZEP-RE (PTA Rein…,Taiwan,Rwanda,Financial services,Insurance,"Sales, Marketing & S…",* $10.80m,* 78,New
