ligne,date,parent,entreprise,source,dest,secteur,sous_secteur,activite,capex,emplois,type
1,Apr 2013,MicroCred,MicroCred Bank M…,France,Madagascar,Financial services,Corporate & investm…,Business Services,* $9.60m,* 27,New
2,Mar 2013,MicroCred,MicroCred Bank M…,France,Madagascar,Financial services,Corporate & investm…,Business Services,* $9.60m,* 27,New
3,Feb 2013,Bharti Group,Bharti Airtel,India,Madagascar,Communications,Wireless telecommu…,ICT & Internet Infras…,* $122.20m,* 100,New
4,Feb 2013,MicroCred,MicroCred Bank M…,France,Madagascar,Financial services,Corporate & investm…,Business Services,* $9.60m,* 27,New
5,Jul 2012,Bharti Group,Airtel Madagascar,India,Madagascar,Communications,Wireless telecommu…,ICT & Internet Infras…,* $122.20m,* 100,New
6,Jul 2012,MicroCred,MicroCred Bank M…,France,Madagascar,Financial services,Corporate & investm…,Business Services,* $9.60m,* 27,New
7,Jun 2012,MicroCred,MicroCred Bank M…,France,Madagascar,Financial services,Corporate & investm…,Business Services,* $9.60m,* 27,New
8,May 2012,Alternet Research …,Alternet Research …,Mauritius,Madagascar,Business services,"Professional, scientifi…",Business Services,* $27.80m,* 38,New
9,Apr 2012,MicroCred,MicroCred Bank M…,France,Madagascar,Financial services,Corporate & investm…,Business Services,* $9.60m,* 27,New
10,Mar 2012,MicroCred,MicroCred Senegal,France,Madagascar,Financial services,Corporate & investm…,Business Services,* $9.60m,* 27,New
11,Mar 2012,MicroCred,MicroCred Bank M…,France,Madagascar,Financial services,Corporate & investm…,Business Services,* $9.60m,* 27,New
12,Jan 2012,Forever Living Pro…,Forever Living Pro…,United States,Madagascar,Consumer products,"Cosmetics, perfume,…","Sales, Marketing & S…",* $4.40m,* 18,New
13,Sep 2011,International Wor…,International Wor…,Luxembourg,Madagascar,Real estate,Rental & leasing ser…,Business Services,* $1.90m,* 8,New
14,Jul 2011,Varun Industries,Varun Industries,India,Madagascar,Minerals,Other non-metallic …,Manufacturing,$67.99m,* 554,New
15,Dec 2009,e2f translations,e2f translations,United States,Madagascar,Business services,"Professional, scientifi…",Business Services,* $6.80m,* 15,New
