ligne,date,parent,entreprise,source,dest,secteur,sous_secteur,activite,capex,emplois,type
1,May 2019,Beaumanoir Group,Beaumanoir Group,France,Morocco,Textiles,Clothing & clothing a…,"Sales, Marketing & S…",* $1.40m,* 13,New
2,May 2019,Electricite de Fran…,EDF Renouvelables,France,Morocco,Renewable energy,Solar electric power,Electricity,* $208.20m,* 57,New
3,May 2019,EVA Group,EVA Group,France,Morocco,Software & IT services,Custom computer pr…,Business Services,* $5.90m,* 54,New
4,May 2019,GMD Group (Grou…,Eurostyle Systems,France,Morocco,Automotive compon…,Motor vehicle seatin…,Manufacturing,$10.37m,* 149,New
5,May 2019,Land'Or,Land'Or,Tunisia,Morocco,Food and Beverages,Dairy products,Manufacturing,$18.23m,102,New
6,May 2019,Mylan,Mylan Pharmaceut…,United States,Morocco,Pharmaceuticals,Pharmaceutical prep…,Manufacturing,$12.58m,* 81,New
7,May 2019,Onomo Hotels,Onomo Hotels,Senegal,Morocco,Hotels & tourism,Accommodation,Headquarters,* $2.80m,* 71,New
8,May 2019,Piovan,Piovan,Italy,Morocco,Industrial equipment,Plastics & rubber ind…,"Sales, Marketing & S…",* $2.90m,* 11,New
9,May 2019,Valeo,Valeo,France,Morocco,Automotive compon…,Motor vehicle electri…,Manufacturing,$145.46m,"1,000",Expansion
10,Apr 2019,Deutsche Post,DHL Global Forwa…,Germany,Morocco,Transportation & Wa…,Freight/Distribution …,"Logistics, Distributio…",* $76.60m,* 178,New
11,Apr 2019,Exco Technologies,Exco Automotive …,Canada,Morocco,Automotive compon…,Motor vehicle seatin…,Manufacturing,* $26.00m,* 497,New
12,Apr 2019,Kreab,Kreab,Sweden,Morocco,Business services,"Advertising, PR, & re…",Business Services,* $27.80m,* 43,New
13,Apr 2019,Magna International,Magna International,Canada,Morocco,Automotive compon…,Other motor vehicle …,Manufacturing,$11.30m,275,New
14,Apr 2019,Porcelanosa,Porcelanosa,Spain,Morocco,Ceramics & glass,Clay product & refra…,Retail,* $13.70m,* 163,New
15,Apr 2019,Securitas Group,Protectas Maroc,Sweden,Morocco,Business services,Other support services,Business Services,* $27.80m,* 43,Expansion
