ligne,date,parent,entreprise,source,dest,secteur,sous_secteur,activite,capex,emplois,type
1,Jan 2023,LNP Attorneys,LNP Attorneys,South Africa,Mauritius,Business services,Legal services,Business Services,* $27.80m,* 38,New
2,Jan 2023,Silver Cloud,Silver Cloud,United Kingdom,Mauritius,Software & IT services,Custom computer pr…,Business Services,* $5.90m,* 162,New
3,Jun 2022,Trident Trust,Trident Trust,United States,Mauritius,Financial services,Corporate & investm…,Business Services,* $9.60m,* 27,Expansion
4,May 2022,ArKay Beverages (…,ArKay Beverages (…,United States,Mauritius,Food and Beverages,Soft drinks & ice,Manufacturing,* $45.80m,* 263,New
5,May 2022,Bilink Solutions,Bilink Solutions,France,Mauritius,Software & IT services,Custom computer pr…,Business Services,* $5.90m,* 162,New
6,Mar 2022,Objectivity Ltd,Objectivity Ltd,United Kingdom,Mauritius,Software & IT services,Custom computer pr…,Business Services,* $5.90m,* 162,New
7,Jan 2022,Kuehne + Nagel I…,Kuehne + Nagel I…,Switzerland,Mauritius,Transportation & Wa…,Freight/Distribution …,"Sales, Marketing & S…",* $6.30m,* 18,New
8,Oct 2021,Peach Payments,Peach Payments,South Africa,Mauritius,Software & IT services,"Software publishers,…","Sales, Marketing & S…",* $5.20m,* 18,New
9,Jul 2021,Opus Fund Services,Opus Fund Services,Bermuda,Mauritius,Financial services,Investment manage…,Business Services,* $15.20m,50,New
10,May 2021,Eclipse Communic…,Eclipse Communic…,South Africa,Mauritius,Business services,"Advertising, PR, & re…",Business Services,* $27.80m,* 38,New
11,Mar 2021,GDG Informatique,GDG Informatique,Canada,Mauritius,Software & IT services,Custom computer pr…,Business Services,* $5.90m,* 162,New
12,Feb 2021,Association Famili…,Decathlon (Oxylan…,France,Mauritius,Textiles,Clothing & clothing a…,"Logistics, Distributio…",$17.40m,* 91,New
13,Feb 2021,Association Famili…,Decathlon (Oxylan…,France,Mauritius,Textiles,Clothing & clothing a…,Retail,$6.20m,50,New
14,Jul 2020,ELCA Informatique,ELCA Informatique,Switzerland,Mauritius,Software & IT services,Custom computer pr…,Business Services,* $5.90m,* 162,New
15,Jul 2020,Huawei Technologi…,Huawei Technologi…,China,Mauritius,Communications,Communications equ…,Retail,* $6.30m,* 31,New
