ligne,date,parent,entreprise,source,dest,secteur,sous_secteur,activite,capex,emplois,type
1,Sep 2020,Bunge,Bunge Loders Cro…,United States,Ghana,Food and Beverages,Grains & oilseed,Manufacturing,$8.90m,73,New
2,Sep 2020,PhytoSciences Co…,PhytoSciences Co…,Switzerland,Ghana,Business services,Management consult…,Business Services,* $27.80m,* 38,New
3,Sep 2020,Zoomlion Heavy I…,Zoomlion Heavy I…,China,Ghana,Industrial equipment,"Agriculture, construc…",Maintenance & Servi…,* $152.20m,625,New
4,Aug 2020,FBN Holdings (Firs…,FBNBank Ghana,Nigeria,Ghana,Financial services,Retail banking,Business Services,* $9.60m,* 27,New
5,Jul 2020,GreenLight Medici…,GreenLight Medici…,Ireland,Ghana,Pharmaceuticals,Medicinal & botanical,Manufacturing,* $1.90m,12,New
6,Jul 2020,Volkswagen,Volkswagen,Germany,Ghana,Automotive OEM,Automobiles,"Sales, Marketing & S…",* $9.70m,* 26,New
7,May 2020,China Mobile Com…,China Mobile Inter…,China,Ghana,Communications,Wired telecommunic…,ICT & Internet Infras…,* $141.30m,* 100,New
8,May 2020,Econet Global,Liquid Intelligent …,Mauritius,Ghana,Communications,Computing infrastruc…,ICT & Internet Infras…,* $141.30m,* 100,New
9,May 2020,Mobilitas Group,Mobilitas Group,France,Ghana,Business services,Other support services,Business Services,* $27.80m,* 38,New
10,Apr 2020,Sustainable Square,Sustainable Square,UAE,Ghana,Business services,Management consult…,Headquarters,* $10.50m,* 995,New
11,Mar 2020,Air Malta,Air Malta,Malta,Ghana,Transportation & Wa…,Air transportation,"Sales, Marketing & S…",* $6.30m,* 18,New
12,Mar 2020,SGS,SGS Ghana,Switzerland,Ghana,Business services,"Professional, scientifi…",Research & Develop…,* $8.60m,* 73,New
13,Mar 2020,Trac Oil & Gas,Trac Oil & Gas,United Kingdom,Ghana,Business services,"Architectural, engine…",Business Services,* $27.80m,* 38,New
14,Feb 2020,Overland-Tandberg,Overland-Tandberg,United States,Ghana,Business machines &…,Computer & peripher…,"Sales, Marketing & S…",* $11.10m,* 37,New
15,Feb 2020,Sahara Group,So Energy Ghana,Nigeria,Ghana,"Coal, oil & gas",Gasoline stations,Retail,* $29.00m,* 164,New
