ligne,date,parent,entreprise,source,dest,secteur,sous_secteur,activite,capex,emplois,type
1,Nov 2012,TeleTRADE,TeleTRADE,Cyprus,Tunisia,Financial services,Corporate & investm…,Business Services,* $9.60m,* 27,New
2,Oct 2012,Clarke Group,Clarke Energy,United Kingdom,Tunisia,"Coal, oil & gas",Other electric power …,"Sales, Marketing & S…",* $7.80m,* 30,New
3,Sep 2012,Hexia Group,Hexia Group,France,Tunisia,Real estate,Real estate services,Headquarters,* $14.40m,* 61,New
4,Aug 2012,KfW Bankengrupp…,KfW Bankengrupp…,Germany,Tunisia,Financial services,Corporate & investm…,Business Services,* $9.60m,* 27,New
5,Aug 2012,Orbit International,Orbit International,United Kingdom,Tunisia,Textiles,Clothing & clothing a…,Manufacturing,* $11.10m,* 268,New
6,Aug 2012,Plastik,Plastik,Italy,Tunisia,Plastics,Plastics packaging m…,Manufacturing,* $1.50m,16,New
7,Jun 2012,Anadolu Ajansi (A…,Anadolu Ajansi (A…,Turkey,Tunisia,Communications,Radio & TV broadcas…,"Sales, Marketing & S…",* $4.70m,* 62,New
8,Jun 2012,EMKE Group,LuLu,UAE,Tunisia,Food and Beverages,Food & beverage ret…,Retail,* $12.70m,* 107,New
9,Jun 2012,Mobiserve,Mobiserve,Egypt,Tunisia,Communications,Wireless telecommu…,"Sales, Marketing & S…",* $4.70m,* 62,New
10,Jun 2012,Optitec,Optitec,France,Tunisia,Chemicals,"Paints, coatings, add…",Manufacturing,$0.67m,* 1,Expansion
11,May 2012,Attijariwafa Bank,Wafa Assurance,Morocco,Tunisia,Financial services,Insurance,"Sales, Marketing & S…",* $10.80m,* 91,New
12,May 2012,Julius Blum,Blum,Austria,Tunisia,Metals,Other fabricated met…,Retail,* $9.50m,* 118,New
13,May 2012,Repsol SA,Repsol SA,Spain,Tunisia,"Coal, oil & gas",Oil & gas extraction,"Sales, Marketing & S…",* $22.20m,* 54,New
14,Apr 2012,Honeywell,Honeywell,United States,Tunisia,Consumer products,Other (Consumer pr…,Manufacturing,* $10.50m,200,New
15,Apr 2012,Ooredoo (Qatar Te…,Ooredoo Tunisia (…,Qatar,Tunisia,Communications,Wireless telecommu…,ICT & Internet Infras…,* $122.20m,* 100,New
