ligne,date,parent,entreprise,source,dest,secteur,sous_secteur,activite,capex,emplois,type
1,May 2025,Embed Financial G…,Embed Financial G…,Singapore,Ghana,Software & IT services,"Software publishers,…",Business Services,* $5.90m,* 162,New
2,May 2025,fairafric,fairafric,Germany,Ghana,Food and Beverages,Sugar & confectionar…,"Sales, Marketing & S…",* $4.50m,* 18,New
3,May 2025,P95,P95,Belgium,Ghana,Business services,"Professional, scientifi…",Business Services,* $27.80m,* 38,New
4,May 2025,The Emirates Group,Emirates Airline,UAE,Ghana,Hotels & tourism,Travel arrangement …,"Sales, Marketing & S…",* $1.30m,* 18,New
5,Apr 2025,R Enthoven and S…,Hollard Insurance …,South Africa,Ghana,Financial services,Insurance,"Sales, Marketing & S…",* $10.80m,* 78,New
6,Apr 2025,The ESG Institute,The ESG Institute,United Kingdom,Ghana,Business services,"Professional, scientifi…",Business Services,* $27.80m,* 38,New
7,Apr 2025,TP (Teleperforman…,TP (Teleperforman…,France,Ghana,Business services,Business support ser…,Business Services,* $753.20m,"5,000",New
8,Mar 2025,ICM Holding,ICM.com,Luxembourg,Ghana,Financial services,Corporate & investm…,Business Services,* $9.60m,* 27,New
9,Mar 2025,Trans Certification…,Trans Certification…,Malaysia,Ghana,Business services,"Professional, scientifi…",Business Services,* $27.80m,* 38,New
10,Feb 2025,Bernhard Schulte …,Bernhard Schulte …,Cyprus,Ghana,Transportation & Wa…,Support activities for…,Education & Training,* $20.60m,* 208,Expansion
11,Feb 2025,Dynacor Gold Mines,Dynacor Gold Mines,Canada,Ghana,Metals,Gold ore & silver ore…,Manufacturing,* $24.00m,* 164,New
12,Feb 2025,EN Global Educati…,EN Global Educati…,Bangladesh,Ghana,Business services,Educational support …,Business Services,* $27.80m,* 38,New
13,Feb 2025,FLSmidth,FLSmidth,Denmark,Ghana,Industrial equipment,"Agriculture, construc…",Maintenance & Servi…,* $7.80m,* 34,New
14,Feb 2025,Metrohm,Metrohm,Switzerland,Ghana,Industrial equipment,Measuring & control …,"Sales, Marketing & S…",* $2.90m,* 11,New
15,Feb 2025,Trans Certification…,Trans Certification…,Malaysia,Ghana,Business services,"Professional, scientifi…",Business Services,* $27.80m,* 38,New
