ligne,date,parent,entreprise,source,dest,secteur,sous_secteur,activite,capex,emplois,type
1,Nov 2006,Al Qudra Holding,El Qudra Real Esta…,UAE,Algeria,Real estate,Real estate services,"Sales, Marketing & S…",* $28.30m,* 18,New
2,Nov 2006,Royal Air Maroc (R…,Royal Air Maroc (R…,Morocco,Algeria,Transportation & Wa…,Air transportation,"Sales, Marketing & S…",* $15.30m,* 10,New
3,Oct 2006,Al Salam Bank,Al Salam Bank,Sudan,Algeria,Financial services,Retail banking,Business Services,* $11.00m,* 18,New
4,Oct 2006,Commercial Inter…,Commercial Inter…,Egypt,Algeria,Financial services,Retail banking,Business Services,* $11.00m,* 18,New
5,Oct 2006,Emaar Properties,Emaar Properties,UAE,Algeria,Hotels & tourism,Accommodation,Construction,* $129.80m,* 219,New
6,Oct 2006,GMA Resources,GMA Resources,United Kingdom,Algeria,Metals,Gold ore & silver ore…,Extraction,$40.00m,* 56,Expansion
7,Oct 2006,Samsung Group,Samsung Group,South Korea,Algeria,Consumer electronics,Household appliances,Manufacturing,$75.00m,"1,200",New
8,Aug 2006,Attijariwafa Bank,Attijariwafa Bank,Morocco,Algeria,Financial services,Retail banking,Business Services,* $11.00m,* 18,New
9,Aug 2006,Fransabank,Fransabank,Lebanon,Algeria,Financial services,Retail banking,Business Services,* $11.00m,18,New
10,Aug 2006,Graphy Océane,Graphy Océane,France,Algeria,Textiles,Clothing & clothing a…,Retail,* $11.90m,* 86,New
11,Aug 2006,Sidar,Sidar,Saudi Arabia,Algeria,Hotels & tourism,Accommodation,Construction,$600.00m,"* 1,532",New
12,Jul 2006,Accor,Accor,France,Algeria,Hotels & tourism,Accommodation,Construction,* $129.80m,* 219,New
13,Jul 2006,Affichages Pikasso,Lawhat Algerie,Lebanon,Algeria,Business services,"Advertising, PR, & re…",Business Services,* $6.80m,* 15,New
14,Jul 2006,Bank Al-Maghrib (…,Bank Al-Maghrib (…,Morocco,Algeria,Financial services,Retail banking,Business Services,* $11.00m,* 18,New
15,Jul 2006,Blam Bank,Blam Bank,Lebanon,Algeria,Financial services,Retail banking,Business Services,* $11.00m,* 18,New
