ligne,date,parent,entreprise,source,dest,secteur,sous_secteur,activite,capex,emplois,type
1,Sep 2009,Vinci,CFE,France,Tunisia,Real estate,Real estate services,"Sales, Marketing & S…",* $28.30m,* 18,New
2,Aug 2009,Everlog,Everlog,France,Tunisia,Software & IT services,"Software publishers,…","Sales, Marketing & S…",* $5.80m,* 16,New
3,Jul 2009,Bukhatir,Bukhatir,UAE,Tunisia,Leisure & entertainm…,"Performing arts, spe…","Sales, Marketing & S…",* $7.90m,* 4,Co-Location
4,Jul 2009,Figeac-Aero (Fige…,Figeac-Aero (Fige…,France,Tunisia,Aerospace,"Aircraft engines, oth…",Manufacturing,$14.27m,160,New
5,Jul 2009,Machine Point Con…,Machine Point Con…,Spain,Tunisia,Industrial equipment,Plastics & rubber ind…,Headquarters,* $11.80m,* 54,New
6,Jun 2009,BNP Paribas,UBCI,France,Tunisia,Financial services,Retail banking,Business Services,* $11.00m,* 18,New
7,Jun 2009,HP (Hewlett-Packa…,HP (Hewlett-Packa…,United States,Tunisia,Business machines &…,Computer & peripher…,Customer Contact C…,* $20.60m,800,New
8,Jun 2009,Societe Generale (…,Union Internation…,France,Tunisia,Financial services,Retail banking,Business Services,* $11.00m,* 18,New
9,Jun 2009,Valliere Aviation,Europe Aviation,France,Tunisia,Aerospace,Aircraft,Maintenance & Servi…,* $18.10m,* 142,New
10,May 2009,ESI Group,ESI Group,France,Tunisia,Software & IT services,"Software publishers,…",Research & Develop…,* $15.30m,* 162,New
11,May 2009,Grupo Iberostar,Iberostar,Spain,Tunisia,Hotels & tourism,Accommodation,Construction,* $129.80m,* 219,New
12,May 2009,Mutha,Mutha,France,Tunisia,Industrial equipment,"Boiler, tank, & shippi…",Customer Contact C…,* $8.90m,* 25,New
13,May 2009,Perenco,Perenco,France,Tunisia,"Coal, oil & gas","Natural, liquefied an…","Logistics, Distributio…",$100.00m,* 35,New
14,Apr 2009,Sogeclair,Clairis Technologies,France,Tunisia,Business services,Heavy & civil engine…,Business Services,* $2.70m,15,New
15,Apr 2009,Tokushukai Medical,Tokushukai Medical,Japan,Tunisia,Healthcare,General medical & s…,Construction,* $49.40m,* 209,New
