ligne,date,parent,entreprise,source,dest,secteur,sous_secteur,activite,capex,emplois,type
1,Apr 2024,Pacific Internation…,Pacific Internation…,Singapore,Rwanda,Transportation & Wa…,Freight/Distribution …,"Sales, Marketing & S…",* $6.30m,* 18,New
2,Apr 2024,Wasoko (Sokowat…,Wasoko (Sokowat…,Kenya,Rwanda,Transportation & Wa…,Freight/Distribution …,"Sales, Marketing & S…",* $6.30m,* 18,Expansion
3,Jan 2024,BBOXX,BBOXX,United Kingdom,Rwanda,Electronic components,All other electrical e…,Headquarters,* $21.90m,* 55,New
4,Nov 2023,Kaspersky Lab,Kaspersky Lab,Russia,Rwanda,Software & IT services,"Software publishers,…",Technical Support Ce…,* $15.20m,* 393,New
5,Nov 2023,MPost,MPost,Kenya,Rwanda,Software & IT services,Other computer rela…,Headquarters,* $12.20m,* 73,New
6,Oct 2023,Africar Group,Auto24 Africa,Australia,Rwanda,Automotive OEM,Automobiles,"Logistics, Distributio…",* $22.90m,* 93,New
7,Sep 2023,BioNTech,Instadeep,Germany,Rwanda,Software & IT services,"Software publishers,…",Research & Develop…,* $32.40m,* 146,New
8,Aug 2023,West China Cement,Anjia Prefabricate…,China,Rwanda,Building materials,Cement & concrete p…,Manufacturing,$50.00m,205,New
9,Jul 2023,Hantec Group,Hantec Group,Hong Kong,Rwanda,Financial services,Corporate & investm…,Headquarters,* $44.20m,* 93,New
10,Jun 2023,Ansys,Ansys,United States,Rwanda,Software & IT services,"Software publishers,…",Technical Support Ce…,* $15.20m,* 393,New
11,May 2023,GoGlobal,GoGlobal,Japan,Rwanda,Business services,Employment services,Business Services,* $27.80m,* 38,New
12,Apr 2023,HRLeverage,HRLeverage,Nigeria,Rwanda,Business services,Employment services,Business Services,* $27.80m,* 38,New
13,Mar 2023,Kenya Commercia…,Kenya Commercia…,Kenya,Rwanda,Financial services,Retail banking,Business Services,* $15.80m,52,Expansion
14,Mar 2023,NCBA Group,NCBA Bank Rwanda,Kenya,Rwanda,Financial services,Retail banking,Business Services,* $9.60m,* 18,New
15,Mar 2023,Rogers Group,Rogers Capital,Mauritius,Rwanda,Software & IT services,Other (Software & IT…,Research & Develop…,* $32.40m,* 146,New
