ligne,date,parent,entreprise,source,dest,secteur,sous_secteur,activite,capex,emplois,type
1,Dec 2021,Seed Educational …,Seed Educational …,United Kingdom,Democratic Repu…,Business services,Educational support …,Business Services,* $27.80m,* 38,New
2,Dec 2021,West Indian Ocea…,Open Access Data…,Mauritius,Democratic Repu…,Communications,Computing infrastruc…,ICT & Internet Infras…,* $122.20m,* 100,New
3,Nov 2021,Biocrude Technolo…,Biocrude Technolo…,Canada,Democratic Repu…,Business services,Waste management …,Recycling,$135.88m,* 131,New
4,Aug 2021,Mitsumi Distribution,Mitsumi Distribution,UAE,Democratic Repu…,Business machines &…,Computer & peripher…,"Sales, Marketing & S…",* $11.10m,* 37,New
5,Feb 2021,LexLau,LexLau,Belgium,Democratic Repu…,Business services,Legal services,Business Services,* $27.80m,* 38,New
6,Nov 2020,Raxio Group,Raxio Group,United States,Democratic Repu…,Communications,Computing infrastruc…,ICT & Internet Infras…,* $122.20m,* 100,New
7,Oct 2020,Benya (Fiber Misr),Benya (Fiber Misr),Egypt,Democratic Repu…,Communications,Wired telecommunic…,ICT & Internet Infras…,* $122.20m,* 100,New
8,Oct 2020,Econet Global,DPA Africa Asset-Co,Mauritius,Democratic Repu…,Renewable energy,Solar electric power,Electricity,* $206.10m,* 57,New
9,Oct 2020,Roche Group,Roche Group,Switzerland,Democratic Repu…,Pharmaceuticals,Pharmaceutical prep…,"Sales, Marketing & S…",* $5.60m,* 34,New
10,Aug 2020,Ivanhoe Mines,Ivanhoe Mines,Canada,Democratic Repu…,Metals,"Copper, nickel, lead, …",Extraction,* $516.40m,* 717,New
11,Aug 2020,The Sandi Group (…,Sun Plus,United States,Democratic Repu…,Renewable energy,Solar electric power,Electricity,* $206.10m,* 57,New
12,Aug 2020,Zenith Energy (Ca…,Zenith Energy (Ca…,Canada,Democratic Repu…,"Coal, oil & gas",Oil & gas extraction,"Sales, Marketing & S…",* $7.80m,* 30,New
13,Jul 2020,Keda Industrial Gr…,Keda Industrial Gr…,China,Democratic Repu…,Ceramics & glass,Clay product & refra…,Manufacturing,$33.50m,* 198,New
14,Jun 2020,Bollore Group,Bollore Transport …,France,Democratic Repu…,Transportation & Wa…,Freight/Distribution …,"Sales, Marketing & S…",* $6.30m,* 18,New
15,May 2020,China Mobile Com…,China Mobile Inter…,China,Democratic Repu…,Communications,Wired telecommunic…,ICT & Internet Infras…,* $122.20m,* 100,New
