ligne,date,parent,entreprise,source,dest,secteur,sous_secteur,activite,capex,emplois,type
1,Dec 2013,Nakumatt Holdings,Nakumatt Holdings,Kenya,Uganda,Food and Beverages,Food & beverage ret…,Retail,* $2.90m,* 107,New
2,Dec 2013,Su-Kam,Su-Kam,India,Uganda,Industrial equipment,Mechanical power tr…,Retail,* $1.80m,* 10,New
3,Nov 2013,Edward Nathan So…,Edward Nathan So…,South Africa,Uganda,Business services,Legal services,Business Services,* $27.80m,* 38,New
4,Nov 2013,iSon Group,iSON Technologies,Nigeria,Uganda,Software & IT services,Custom computer pr…,Business Services,* $5.90m,* 162,New
5,Oct 2013,Ecobank Transnati…,Ecobank Uganda,Togo,Uganda,Financial services,Retail banking,Business Services,* $9.60m,* 27,New
6,Oct 2013,Ecobank Transnati…,Ecobank Uganda,Togo,Uganda,Financial services,Retail banking,Business Services,* $9.60m,* 27,New
7,Oct 2013,Ecobank Transnati…,Ecobank Uganda,Togo,Uganda,Financial services,Retail banking,Business Services,* $9.60m,* 27,New
8,Oct 2013,Ecobank Transnati…,Ecobank Uganda,Togo,Uganda,Financial services,Retail banking,Business Services,* $9.60m,* 27,New
9,Oct 2013,Ecobank Transnati…,Ecobank Uganda,Togo,Uganda,Financial services,Retail banking,Business Services,* $9.60m,* 27,New
10,Sep 2013,Vandana Luthra C…,Vandana Luthra C…,India,Uganda,Leisure & entertainm…,"Performing arts, spe…",Retail,* $29.30m,* 58,New
11,Aug 2013,Ascent Capital,Ascent Capital,Mauritius,Uganda,Financial services,Corporate & investm…,Business Services,* $9.60m,* 27,New
12,Aug 2013,Hotel Link Solutions,Hotel Link Solutions,Hong Kong,Uganda,Software & IT services,Internet publishing …,Business Services,* $5.90m,* 162,New
13,Aug 2013,OM Residual UK (…,OM Residual UK (…,United Kingdom,Uganda,Financial services,Insurance,"Sales, Marketing & S…",* $10.80m,* 78,New
14,Aug 2013,TVS Group,TVS Motor Compa…,India,Uganda,Non-automotive tran…,"Motorcycle, bicycle, …",Manufacturing,* $55.90m,* 583,New
15,Jul 2013,Mara Group,Mara Group,UAE,Uganda,Chemicals,Basic chemicals,Manufacturing,* $285.70m,* 455,New
