ligne,date,parent,entreprise,source,dest,secteur,sous_secteur,activite,capex,emplois,type
1,Aug 2020,Landmark Group,Landmark Group,UAE,Tunisia,Consumer products,Furniture & related p…,Retail,* $10.90m,* 170,New
2,Jul 2020,iBanFirst,iBanFirst,Belgium,Tunisia,Software & IT services,"Software publishers,…",Research & Develop…,* $3.70m,20,New
3,Mar 2020,Acrow Misr,Acrow Misr,Egypt,Tunisia,Industrial equipment,"Agriculture, construc…","Sales, Marketing & S…",* $2.90m,* 11,New
4,Feb 2020,Dräxlmaier (Draex…,Dräxlmaier (Draex…,Germany,Tunisia,Automotive compon…,Motor vehicle electri…,Manufacturing,$38.84m,"2,500",New
5,Feb 2020,Iress,QuantHouse,Australia,Tunisia,Software & IT services,"Software publishers,…",Research & Develop…,* $1.90m,10,New
6,Jan 2020,Advans Group,Advans Tunisie,Luxembourg,Tunisia,Financial services,Corporate & investm…,Business Services,* $9.60m,* 27,New
7,Jan 2020,Ayadee,Ayadee,United States,Tunisia,Software & IT services,"Software publishers,…","Sales, Marketing & S…",* $5.20m,* 18,New
8,Dec 2019,African Export-Im…,African Export-Im…,Egypt,Tunisia,Financial services,Corporate & investm…,Headquarters,* $44.20m,* 93,New
9,Dec 2019,AMEA Power,AMEA Power,UAE,Tunisia,Renewable energy,Solar electric power,Electricity,$86.00m,* 27,New
10,Dec 2019,Engie (GDF SUEZ)…,Engie (GDF SUEZ)…,France,Tunisia,Renewable energy,Solar electric power,Electricity,* $70.60m,* 57,New
11,Dec 2019,Hennes & Mauritz …,Hennes & Mauritz …,Sweden,Tunisia,Textiles,Clothing & clothing a…,Retail,* $4.40m,* 50,New
12,Dec 2019,Scatec AS,Scatec Solar,Norway,Tunisia,Renewable energy,Solar electric power,Electricity,* $70.60m,* 57,New
13,Dec 2019,Scatec AS,Scatec Solar,Norway,Tunisia,Renewable energy,Solar electric power,Electricity,* $70.60m,* 57,New
14,Dec 2019,Scatec AS,Scatec Solar,Norway,Tunisia,Renewable energy,Solar electric power,Electricity,* $70.60m,* 57,New
15,Nov 2019,Altrics,Altrics,France,Tunisia,Electronic components,All other electrical e…,Manufacturing,$4.43m,95,New
