ligne,date,parent,entreprise,source,dest,secteur,sous_secteur,activite,capex,emplois,type
1,Feb 2019,CcHub (Co-creatio…,CcHub (Co-creatio…,Nigeria,Rwanda,Business services,"Professional, scientifi…",Business Services,$11.00m,* 73,New
2,Jan 2019,Kuoni,VFS Global,Switzerland,Rwanda,Business services,Other support services,Business Services,* $27.80m,* 38,New
3,Nov 2018,Mara Group,Mara Phones,UAE,Rwanda,Communications,Communications equ…,Manufacturing,$24.00m,200,New
4,Sep 2018,Kuoni,VFS Global,Switzerland,Rwanda,Business services,Other support services,Business Services,* $27.80m,* 38,New
5,Sep 2018,planitswiss,planitswiss,Switzerland,Rwanda,Business services,"Advertising, PR, & re…",Business Services,* $27.80m,* 38,New
6,Aug 2018,Marriott Internatio…,Sheraton Hotels a…,United States,Rwanda,Hotels & tourism,Accommodation,Construction,* $98.00m,* 202,New
7,Jul 2018,Andela,Andela,United States,Rwanda,Business services,Employment services,Business Services,* $27.80m,* 38,New
8,Jul 2018,Fracht,Fracht,Switzerland,Rwanda,Transportation & Wa…,Freight/Distribution …,"Sales, Marketing & S…",* $6.30m,* 18,New
9,Jun 2018,CrimsonLogic,CrimsonLogic,Singapore,Rwanda,Software & IT services,Custom computer pr…,Business Services,* $5.90m,* 162,New
10,Apr 2018,Caisse de Depot e…,Societe Centrale d…,Morocco,Rwanda,Financial services,Insurance,"Sales, Marketing & S…",* $10.80m,* 78,New
11,Feb 2018,Heineken Holding,Heineken,Netherlands,Rwanda,Food and Beverages,Breweries,Manufacturing,* $45.80m,* 263,New
12,Jan 2018,Abercrombie & Kent,Abercrombie & Kent,United States,Rwanda,Hotels & tourism,Travel arrangement …,"Sales, Marketing & S…",* $1.30m,* 18,New
13,Jan 2018,Volkswagen,Volkswagen South…,Germany,Rwanda,Automotive OEM,Automobiles,Manufacturing,$20.00m,"1,000",New
14,Nov 2017,Eastern and South…,Eastern and South…,Burundi,Rwanda,Financial services,Corporate & investm…,Business Services,* $9.60m,* 18,New
15,Oct 2017,Arabian Food Indu…,Arabian Food Indu…,Egypt,Rwanda,Food and Beverages,Dairy products,"Logistics, Distributio…",* $22.50m,* 158,New
