ligne,date,parent,entreprise,source,dest,secteur,sous_secteur,activite,capex,emplois,type
1,Dec 2022,LiteFinance,LiteFinance,Saint Vincent and…,Tanzania,Financial services,Corporate & investm…,Business Services,* $9.60m,* 27,New
2,Dec 2022,OQ (Oman Oil Co…,Oman Oil Marketi…,Oman,Tanzania,"Coal, oil & gas",Gasoline stations,Retail,* $29.00m,* 164,New
3,Oct 2022,Ernst & Young (EY),Ernst & Young (EY),United Kingdom,Tanzania,Business services,"Accounting, tax prep…",Business Services,* $27.80m,* 38,New
4,Sep 2022,Wasoko (Sokowat…,Wasoko (Sokowat…,Kenya,Tanzania,Transportation & Wa…,Freight/Distribution …,Headquarters,* $19.90m,* 106,New
5,Aug 2022,Apollo Hospitals G…,Apollo Hospitals G…,India,Tanzania,Healthcare,General medical & s…,Construction,* $70.50m,* 258,New
6,Aug 2022,Aviareps,Aviareps,Germany,Tanzania,Hotels & tourism,Travel arrangement …,"Sales, Marketing & S…",* $1.30m,* 18,New
7,Aug 2022,Mubadala Investm…,Masdar,UAE,Tanzania,Renewable energy,Other electric power …,Electricity,* $206.10m,* 57,New
8,Aug 2022,Tata Group,TATA Africa Holdin…,India,Tanzania,Industrial equipment,"Agriculture, construc…",Retail,* $1.80m,* 10,New
9,Jun 2022,Kuunda,Kuunda,Mauritius,Tanzania,Software & IT services,Computer systems d…,Business Services,* $5.90m,* 162,Expansion
10,Jun 2022,Millicom Internati…,Tigo Tanzania,Luxembourg,Tanzania,Communications,Communications equ…,Retail,* $6.30m,* 31,New
11,Jun 2022,ONErpm,ONErpm,United States,Tanzania,Software & IT services,Internet publishing …,"Sales, Marketing & S…",* $5.20m,* 18,New
12,May 2022,Intracom,Intracom,Burundi,Tanzania,Building materials,Cement & concrete p…,Manufacturing,$250.00m,* 613,New
13,May 2022,Intracom,Intracom,Burundi,Tanzania,Chemicals,"Pesticide, fertilisers …",Manufacturing,* $285.70m,* 455,New
14,May 2022,TP (Teleperforman…,TLScontact,France,Tanzania,Business services,Other support services,Business Services,* $27.80m,* 38,New
15,May 2022,Twiga Foods,Twiga Foods,Kenya,Tanzania,Food and Beverages,Food & beverage ret…,"Sales, Marketing & S…",* $4.50m,* 18,New
