ligne,date,parent,entreprise,source,dest,secteur,sous_secteur,activite,capex,emplois,type
1,Apr 2017,Wanfeng Auto Hol…,Diamond Aircraft I…,China,Nigeria,Aerospace,Aircraft,Maintenance & Servi…,* $31.10m,* 147,New
2,Mar 2017,Bolt (Taxify),Bolt (Taxify),Estonia,Nigeria,Software & IT services,Internet publishing …,"Sales, Marketing & S…",* $5.20m,* 14,New
3,Mar 2017,Emergent Paymen…,Emergent Paymen…,United States,Nigeria,Software & IT services,"Software publishers,…","Sales, Marketing & S…",* $5.20m,* 14,New
4,Feb 2017,Apelby Communic…,Apelby Communic…,Germany,Nigeria,Communications,Wired telecommunic…,"Sales, Marketing & S…",* $4.70m,* 62,New
5,Feb 2017,Celebrity Services…,Celebrity Services…,South Africa,Nigeria,Business services,"Advertising, PR, & re…",Business Services,* $27.80m,* 8,New
6,Feb 2017,Sinotruk (China N…,Sinotruk (China N…,China,Nigeria,Automotive OEM,Heavy duty trucks,Manufacturing,$100.00m,3000,New
7,Jan 2017,Tramontina,Tramontina,Brazil,Nigeria,Consumer products,Furniture & related p…,"Sales, Marketing & S…",* $3.20m,* 37,New
8,Dec 2016,Pick n Pay Holdings,Pick n Pay,South Africa,Nigeria,Food and Beverages,Food & beverage ret…,Retail,* $12.70m,* 107,New
9,Dec 2016,Scatec AS,Scatec Solar,Norway,Nigeria,Renewable energy,Solar electric power,Electricity,$150.00m,* 47,New
10,Nov 2016,GE Aerospace (Ge…,GE Aerospace (Ge…,United States,Nigeria,Renewable energy,Solar electric power,Electricity,* $178.00m,* 57,New
11,Nov 2016,GE Aerospace (Ge…,GE Aerospace (Ge…,United States,Nigeria,Renewable energy,Solar electric power,Electricity,* $178.00m,* 57,New
12,Nov 2016,GE Aerospace (Ge…,GE Aerospace (Ge…,United States,Nigeria,Renewable energy,Solar electric power,Electricity,* $178.00m,* 57,New
13,Nov 2016,GE Aerospace (Ge…,GE Aerospace (Ge…,United States,Nigeria,Renewable energy,Solar electric power,Electricity,* $178.00m,* 57,New
14,Nov 2016,GE Aerospace (Ge…,GE Aerospace (Ge…,United States,Nigeria,Renewable energy,Solar electric power,Electricity,* $178.00m,* 57,New
15,Nov 2016,VAYCO Oil Tools (…,VAYCO Oil Tools (…,United Kingdom,Nigeria,Industrial equipment,"Agriculture, construc…","Sales, Marketing & S…",* $2.90m,* 11,New
