ligne,date,parent,entreprise,source,dest,secteur,sous_secteur,activite,capex,emplois,type
1,Mar 2015,New Generation P…,New Generation P…,United States,Sierra Leone,Renewable energy,Hydroelectric power,Electricity,* $206.10m,* 57,New
2,Sep 2013,London Mining,London Mining,United Kingdom,Sierra Leone,Metals,Iron ore mining,Extraction,$280.00m,* 418,Expansion
3,Jul 2013,Worldwide Food S…,Worldwide Food S…,United States,Sierra Leone,Food and Beverages,Other (Food & Bever…,"Sales, Marketing & S…",* $4.50m,* 18,New
4,Mar 2013,Guaranty Trust Ba…,Guaranty Trust Ba…,Nigeria,Sierra Leone,Financial services,Retail banking,Business Services,* $9.60m,* 27,New
5,Mar 2013,Guaranty Trust Ba…,Guaranty Trust Ba…,Nigeria,Sierra Leone,Financial services,Retail banking,Business Services,* $9.60m,* 27,New
6,Mar 2013,Guaranty Trust Ba…,Guaranty Trust Ba…,Nigeria,Sierra Leone,Financial services,Retail banking,Business Services,* $9.60m,* 27,New
7,Mar 2013,Guaranty Trust Ba…,Guaranty Trust Ba…,Nigeria,Sierra Leone,Financial services,Retail banking,Business Services,* $9.60m,* 27,New
8,Feb 2013,Bharti Group,Bharti Airtel,India,Sierra Leone,Communications,Wireless telecommu…,ICT & Internet Infras…,* $122.20m,* 100,New
9,Jan 2013,Onomo Hotels,Onomo Hotels,Senegal,Sierra Leone,Hotels & tourism,Accommodation,Construction,* $98.00m,* 202,New
10,Jul 2012,Aero Financial,Aero Financial,United States,Sierra Leone,Financial services,Corporate & investm…,Business Services,* $9.60m,* 27,New
11,Jun 2012,Vodafone Group,Vodacom,United Kingdom,Sierra Leone,Communications,Wireless telecommu…,Retail,* $6.30m,* 31,New
12,May 2012,Gold and GemSto…,Gold and GemSto…,United States,Sierra Leone,Minerals,Nonmetallic mineral …,"Sales, Marketing & S…",* $2.10m,* 24,New
13,Apr 2012,Lukoil,Lukoil,Russia,Sierra Leone,"Coal, oil & gas",Oil & gas extraction,"Sales, Marketing & S…",* $22.20m,* 54,New
14,Apr 2012,Tramigo,Tramigo,Finland,Sierra Leone,Communications,Navigational instrum…,Technical Support Ce…,* $12.70m,* 141,New
15,Feb 2012,Agriterra,Tropical Farms,Mozambique,Sierra Leone,Food and Beverages,Sugar & confectionar…,Manufacturing,* $58.40m,* 429,New
