ligne,date,parent,entreprise,source,dest,secteur,sous_secteur,activite,capex,emplois,type
1,Mar 2012,Acumen Fund,Acumen Fund,United States,Ghana,Financial services,Corporate & investm…,Business Services,* $11.00m,* 18,New
2,Mar 2012,Dun & Bradstreet …,Dun & Bradstreet …,United States,Ghana,Business services,"Professional, scientifi…",Business Services,* $27.80m,* 38,New
3,Mar 2012,Ecobank Transnati…,Ecobank Ghana,Togo,Ghana,Financial services,Retail banking,Business Services,* $11.00m,* 18,New
4,Mar 2012,Holborn Assets,Holborn Assets,UAE,Ghana,Financial services,Investment manage…,Business Services,* $11.00m,* 18,New
5,Mar 2012,Nokia,Nokia,Finland,Ghana,Communications,Communications equ…,Maintenance & Servi…,* $8.40m,* 82,New
6,Mar 2012,Nokia,Nokia,Finland,Ghana,Communications,Communications equ…,Maintenance & Servi…,* $8.40m,* 82,New
7,Mar 2012,Nokia,Nokia,Finland,Ghana,Communications,Communications equ…,Maintenance & Servi…,* $8.40m,* 82,New
8,Mar 2012,Nokia,Nokia,Finland,Ghana,Communications,Communications equ…,Maintenance & Servi…,* $8.40m,* 82,New
9,Feb 2012,deVere & Partners…,deVere & Partners…,Switzerland,Ghana,Financial services,Corporate & investm…,Business Services,* $11.00m,* 18,New
10,Jan 2012,Aston Wealth Man…,Aston Wealth Man…,United Kingdom,Ghana,Financial services,Investment manage…,Business Services,* $11.00m,* 18,New
11,Jan 2012,Bosai Minerals,Bosai Minerals,China,Ghana,Metals,Alumina & aluminiu…,Manufacturing,* $62.00m,* 342,New
12,Jan 2012,Intertek Group,Intertek Group,United Kingdom,Ghana,Business services,"Professional, scientifi…",Research & Develop…,* $9.10m,* 105,New
13,Jan 2012,L'Oreal,L'Oreal,France,Ghana,Consumer products,"Cosmetics, perfume,…","Sales, Marketing & S…",* $3.20m,* 37,New
14,Jan 2012,Pan Africa Busines…,CNBC Africa,South Africa,Ghana,Communications,Radio & TV broadcas…,Business Services,* $2.80m,* 24,New
15,Jan 2012,Shantui Constructi…,Shantui Constructi…,China,Ghana,Industrial equipment,"Agriculture, construc…",Maintenance & Servi…,* $5.00m,* 27,New
