ligne,date,parent,entreprise,source,dest,secteur,sous_secteur,activite,capex,emplois,type
1,Mar 2016,Aller Aqua,Aller Aqua,Denmark,Zambia,Food and Beverages,Animal food,Manufacturing,$10.00m,* 47,New
2,Mar 2016,Bayer,Bayer CropScience,Germany,Zambia,Chemicals,"Pesticide, fertilisers …","Sales, Marketing & S…",* $2.80m,* 13,New
3,Feb 2016,Shoprite,Shoprite,South Africa,Zambia,Food and Beverages,Food & beverage ret…,Retail,* $12.70m,* 107,New
4,Jan 2016,Econet Global,Liquid Telecom Za…,Mauritius,Zambia,Communications,Wired telecommunic…,"Sales, Marketing & S…",* $4.70m,* 62,New
5,Jan 2016,Econet Global,Liquid Telecom Za…,Mauritius,Zambia,Communications,Wired telecommunic…,"Sales, Marketing & S…",* $4.70m,* 62,New
6,Jan 2016,Econet Global,Liquid Telecom Za…,Mauritius,Zambia,Communications,Wired telecommunic…,ICT & Internet Infras…,$16.00m,* 2,New
7,Jan 2016,Econet Global,Liquid Telecom Za…,Mauritius,Zambia,Communications,Wired telecommunic…,"Sales, Marketing & S…",* $4.70m,* 62,New
8,Dec 2015,Astro Mobile,Astro Mobile,Zimbabwe,Zambia,Software & IT services,"Software publishers,…",Research & Develop…,* $32.40m,* 146,New
9,Oct 2015,Choppies,Choppies,Botswana,Zambia,Food and Beverages,Food & beverage ret…,Retail,* $12.70m,* 107,New
10,Aug 2015,Funeral Services …,Funeral Services …,Botswana,Zambia,Business services,Other support services,Business Services,* $27.80m,* 38,New
11,Aug 2015,LG Corp,LG Electronics,South Korea,Zambia,Consumer electronics,Electronics & applian…,Retail,* $9.20m,* 78,New
12,Aug 2015,MTN Group,MTN Zambia,South Africa,Zambia,Communications,Wireless telecommu…,ICT & Internet Infras…,* $122.20m,* 100,New
13,Jul 2015,European Investm…,European Investm…,Luxembourg,Zambia,Financial services,Corporate & investm…,Business Services,* $9.60m,* 27,New
14,Jul 2015,Tanzania Ports Aut…,Tanzania Ports Aut…,Tanzania,Zambia,Transportation & Wa…,Warehousing & stora…,"Sales, Marketing & S…",* $6.30m,* 18,New
15,Jun 2015,DuPont,DuPont Pioneer,United States,Zambia,Food and Beverages,Grains & oilseed,"Logistics, Distributio…",* $22.50m,* 158,New
