ligne,date,parent,entreprise,source,dest,secteur,sous_secteur,activite,capex,emplois,type
1,Sep 2009,Panviva Pty Ltd,Panviva Pty Ltd,Australia,South Africa,Software & IT services,"Software publishers,…","Sales, Marketing & S…",* $5.80m,* 9,New
2,Sep 2009,Sedgman,Sedgman,Australia,South Africa,"Coal, oil & gas",Support activities for…,Business Services,* $4.30m,* 45,New
3,Sep 2009,Sinosteel,ASA Metals,China,South Africa,Metals,Iron & steel mills & f…,Manufacturing,* $76.80m,* 223,New
4,Sep 2009,SKF,SKF,Sweden,South Africa,Metals,"Machine shops, turn…",Manufacturing,$1.20m,* 16,Expansion
5,Sep 2009,Softpro Systems,Cura Software Sol…,India,South Africa,Software & IT services,"Software publishers,…",Research & Develop…,* $15.30m,* 162,Expansion
6,Sep 2009,Synexus Clinical R…,Synexus Clinical R…,United Kingdom,South Africa,Pharmaceuticals,Pharmaceutical prep…,Research & Develop…,* $34.60m,* 80,New
7,Aug 2009,Deutsche Kraftfah…,Dekra Automotive,Germany,South Africa,Business services,"Professional, scientifi…",Maintenance & Servi…,* $9.10m,* 105,New
8,Aug 2009,Dometic Group,Dometic Group,Sweden,South Africa,Consumer electronics,Household appliances,"Sales, Marketing & S…",* $3.90m,* 20,Expansion
9,Aug 2009,Isas Technology,Isas Technology,Ireland,South Africa,Software & IT services,"Software publishers,…","Sales, Marketing & S…",* $5.80m,* 9,New
10,Aug 2009,Platinum Australia,Platinum Australia,Australia,South Africa,Metals,Other metal ore mini…,Extraction,* $319.90m,"* 1,012",New
11,Aug 2009,Platinum Australia,Platinum Australia,Australia,South Africa,Metals,Other metal ore mini…,Extraction,* $319.90m,"* 1,012",Expansion
12,Aug 2009,Seacom,Seacom,Mauritius,South Africa,Communications,Wired telecommunic…,ICT & Internet Infras…,* $150.00m,* 89,New
13,Aug 2009,UAL Shipping Line,Universal Africa Li…,Cyprus,South Africa,Transportation & Wa…,Water transportation,"Sales, Marketing & S…",* $15.30m,* 10,New
14,Aug 2009,Unilever,Unilever,United Kingdom,South Africa,Consumer products,Other (Consumer pr…,"Logistics, Distributio…",$47.18m,400,New
15,Aug 2009,Unilever,Unilever,United Kingdom,South Africa,Consumer products,Other (Consumer pr…,"Logistics, Distributio…",$84.15m,700,New
