ligne,date,parent,entreprise,source,dest,secteur,sous_secteur,activite,capex,emplois,type
1,Oct 2015,Croda,Croda,United Kingdom,South Africa,Chemicals,Other chemical prod…,Research & Develop…,* $14.00m,* 49,New
2,Oct 2015,Herbert Smith Fre…,Herbert Smith Fre…,United Kingdom,South Africa,Business services,Legal services,Business Services,* $0.80m,5,New
3,Oct 2015,Mozido,Mozido,United States,South Africa,Software & IT services,"Software publishers,…",Headquarters,* $12.20m,* 73,New
4,Oct 2015,Nutritional Produc…,Nutritional Produc…,United States,South Africa,Business services,"Advertising, PR, & re…",Business Services,* $27.80m,* 17,New
5,Oct 2015,RateGain,RateGain,India,South Africa,Software & IT services,Internet publishing …,"Sales, Marketing & S…",* $5.20m,* 9,New
6,Oct 2015,Ryco Hydraulics,Ryco Hydraulics,Australia,South Africa,Industrial equipment,General purpose ma…,Manufacturing,* $21.30m,* 60,New
7,Oct 2015,Skyline Worldwide,Skyline Worldwide,United Kingdom,South Africa,Hotels & tourism,Accommodation,"Sales, Marketing & S…",* $1.30m,* 18,New
8,Oct 2015,Square Yards Con…,Square Yards Con…,India,South Africa,Real estate,Real estate services,Business Services,* $1.90m,* 8,New
9,Oct 2015,WR Berkley,WR Berkley,United States,South Africa,Financial services,Insurance,"Sales, Marketing & S…",* $10.80m,* 78,New
10,Sep 2015,Acciona,Acciona,Spain,South Africa,Renewable energy,Wind electric power,Electricity,* $169.60m,* 21,New
11,Sep 2015,China Classificatio…,China Classificatio…,China,South Africa,Business services,"Professional, scientifi…",Business Services,* $27.80m,* 17,New
12,Sep 2015,China Constructio…,China Constructio…,China,South Africa,Financial services,Corporate & investm…,Business Services,* $9.60m,* 31,New
13,Sep 2015,Dow Chemical,Dow Chemical,United States,South Africa,Plastics,"Urethane, foam prod…",Manufacturing,* $19.00m,* 229,Co-Location
14,Sep 2015,Dow Chemical,Dow Chemical,United States,South Africa,Chemicals,Basic chemicals,"Logistics, Distributio…",* $21.60m,* 26,New
15,Sep 2015,Goodyear,Goodyear South A…,United States,South Africa,Rubber,Tyres,Manufacturing,$50.00m,* 321,Expansion
