ligne,date,parent,entreprise,source,dest,secteur,sous_secteur,activite,capex,emplois,type
1,Oct 2024,Gas Subsea,Gas Subsea,United States,Egypt,Business services,"Professional, scientifi…",Business Services,* $27.80m,* 37,New
2,Oct 2024,Huawei Technologi…,Huawei Technologi…,China,Egypt,Communications,Communications equ…,Research & Develop…,* $6.60m,* 84,New
3,Oct 2024,Huawei Technologi…,Huawei Technologi…,China,Egypt,Communications,Communications equ…,"Sales, Marketing & S…",* $4.70m,* 62,New
4,Oct 2024,Jumia,Jumia,Nigeria,Egypt,Consumer products,General merchandis…,"Logistics, Distributio…",* $56.60m,* 415,New
5,Oct 2024,Knauf Gips,Knauf Gips,Germany,Egypt,Building materials,"Asphalt paving, roofi…",Manufacturing,$86.54m,* 212,New
6,Oct 2024,Krusche & Compa…,Krusche & Compa…,Germany,Egypt,Software & IT services,Custom computer pr…,Business Services,* $5.90m,* 275,New
7,Oct 2024,Leoni,Leoni,Germany,Egypt,Automotive compon…,Motor vehicle electri…,Manufacturing,$42.63m,"* 1,000",New
8,Oct 2024,Media Mak,Media Mak,UAE,Egypt,Business services,"Advertising, PR, & re…",Business Services,* $27.80m,* 37,New
9,Oct 2024,Otech (Oman Dat…,Otech (Oman Dat…,Oman,Egypt,Communications,Computing infrastruc…,ICT & Internet Infras…,$450.00m,* 67,New
10,Oct 2024,Stagwell Inc,Assembly (Brand …,United States,Egypt,Software & IT services,"Software publishers,…","Sales, Marketing & S…",* $5.20m,* 44,New
11,Oct 2024,Sumitomo Electric…,Sumitomo Electric…,Japan,Egypt,Automotive compon…,Motor vehicle electri…,Manufacturing,$23.67m,"3,000",New
12,Oct 2024,Think Big for Ship…,Think Big for Ship…,United States,Egypt,Transportation & Wa…,Water transportation,"Logistics, Distributio…",* $156.20m,* 111,New
13,Oct 2024,Think Big for Ship…,Think Big for Ship…,United States,Egypt,Transportation & Wa…,Water transportation,"Logistics, Distributio…",* $156.20m,* 111,New
14,Oct 2024,TWMA Group,TWMA Group,United Kingdom,Egypt,Business services,Waste management …,Business Services,* $27.80m,* 37,Expansion
15,Oct 2024,Unibel,Bel,France,Egypt,Food and Beverages,Dairy products,Manufacturing,$3.08m,* 23,Expansion
