ligne,date,parent,entreprise,source,dest,secteur,sous_secteur,activite,capex,emplois,type
1,Mar 2015,Optimum Tracker,Optimum Tracker,France,South Africa,Electronic components,All other electrical e…,"Sales, Marketing & S…",* $1.80m,* 13,New
2,Mar 2015,Pilz Schindler,Don Limon,Germany,South Africa,Food and Beverages,Fruits & vegetables …,"Sales, Marketing & S…",* $4.50m,* 18,New
3,Mar 2015,Quartz,Quartz,United States,South Africa,Software & IT services,Internet publishing …,"Sales, Marketing & S…",* $0.40m,* 2,New
4,Mar 2015,Suntech Power Ho…,Suntech Power Ho…,China,South Africa,Electronic components,All other electrical e…,"Logistics, Distributio…",* $12.90m,* 39,New
5,Mar 2015,Tods,Tods,Italy,South Africa,Textiles,Footwear,Retail,* $4.40m,* 50,New
6,Mar 2015,VVF,VVF,India,South Africa,Consumer products,"Cosmetics, perfume,…",Manufacturing,* $14.40m,* 418,New
7,Feb 2015,Air Liquide,Air Liquide,France,South Africa,Chemicals,Basic chemicals,Manufacturing,$226.80m,* 300,New
8,Feb 2015,Cargill,Cargill,United States,South Africa,Food and Beverages,Animal food,Manufacturing,$12.50m,* 12,Expansion
9,Feb 2015,Dentons,Dentons,United Kingdom,South Africa,Business services,Legal services,Business Services,* $27.80m,* 17,New
10,Feb 2015,GK Software,GK Software,Germany,South Africa,Software & IT services,"Software publishers,…","Sales, Marketing & S…",* $5.20m,* 9,New
11,Feb 2015,GK Software,GK Software,Germany,South Africa,Software & IT services,"Software publishers,…","Sales, Marketing & S…",* $5.20m,* 9,New
12,Feb 2015,International Busi…,International Busi…,United States,South Africa,Software & IT services,"Software publishers,…",Research & Develop…,* $32.40m,* 47,New
13,Feb 2015,International Flav…,International Flav…,United States,South Africa,Chemicals,"Paints, coatings, add…",Research & Develop…,* $14.00m,* 49,Expansion
14,Feb 2015,NGS Global,NGS Global,United States,South Africa,Business services,Employment services,Business Services,* $27.80m,* 17,New
15,Feb 2015,NGS Global,NGS Global,United States,South Africa,Business services,Employment services,Business Services,* $27.80m,* 17,New
