ligne,date,parent,entreprise,source,dest,secteur,sous_secteur,activite,capex,emplois,type
1,Jun 2013,Grupo Ortiz Const…,Grupo Ortiz Const…,Spain,Algeria,Real estate,Residential building …,Construction,* $704.50m,* 578,New
2,Jun 2013,Grupo Ortiz Const…,Grupo Ortiz Const…,Spain,Algeria,Building materials,Cement & concrete p…,Manufacturing,* $158.60m,* 496,New
3,Jun 2013,Grupo Ortiz Const…,Grupo Ortiz Const…,Spain,Algeria,Real estate,Residential building …,Construction,* $704.50m,* 578,New
4,Jun 2013,Tosyali Holding,Toscelik,Turkey,Algeria,Metals,Steel products,Manufacturing,* $647.10m,* 443,New
5,May 2013,Boehringer Ingelh…,Boehringer Ingelh…,Germany,Algeria,Pharmaceuticals,Pharmaceutical prep…,Research & Develop…,* $35.30m,* 73,New
6,May 2013,Lafarge,Lafarge,France,Algeria,Building materials,Cement & concrete p…,"Logistics, Distributio…",* $18.60m,* 28,New
7,May 2013,Taypa Tekstil,Taypa Tekstil,Turkey,Algeria,Textiles,Textile product mills,Manufacturing,$1.50bn,"* 3,000",New
8,Jan 2013,Tunisia Marketplac…,Tunisia Marketplac…,Tunisia,Algeria,Business services,Management consult…,Business Services,* $27.80m,* 38,New
9,Dec 2012,Sanofi,Sanofi,France,Algeria,Pharmaceuticals,Pharmaceutical prep…,Manufacturing,$91.79m,130,New
10,Nov 2012,Qatar Energy (Qat…,Qatar Steel Comp…,Qatar,Algeria,Metals,Steel products,Manufacturing,$2.00bn,"* 3,000",New
11,Oct 2012,SET Environment,SET Environment,France,Algeria,Business services,Environmental consu…,Business Services,* $27.80m,* 38,New
12,Aug 2012,Agco,Agco,United States,Algeria,Industrial equipment,"Agriculture, construc…",Manufacturing,* $29.80m,* 219,New
13,Aug 2012,La Caixa,CaixaBank,Spain,Algeria,Financial services,Retail banking,Business Services,* $9.60m,* 27,New
14,Jul 2012,Tawazun Holding,NIMR Automotive,UAE,Algeria,Space & defence,Military armoured ve…,Manufacturing,* $89.40m,300,New
15,Jun 2012,EMKE Group,LuLu,UAE,Algeria,Food and Beverages,Food & beverage ret…,Retail,* $12.70m,* 107,New
