ligne,date,parent,entreprise,source,dest,secteur,sous_secteur,activite,capex,emplois,type
1,Jan 2015,TMF Group,TMF Group,Netherlands,Ghana,Business services,Business support ser…,Business Services,* $27.80m,* 38,New
2,Dec 2014,Samsonite,Samsonite,United States,Ghana,Textiles,Apparel accessories …,Retail,* $4.40m,* 50,New
3,Dec 2014,The Hershey Com…,The Hershey Com…,United States,Ghana,Food and Beverages,Snack food,Manufacturing,* $31.10m,* 344,New
4,Nov 2014,Adidas,Adidas,Germany,Ghana,Textiles,Clothing & clothing a…,Retail,* $4.40m,* 50,New
5,Nov 2014,AP Moller - Maersk,Meridian Port Serv…,Denmark,Ghana,Transportation & Wa…,Warehousing & stora…,"Logistics, Distributio…",$1.50bn,"* 3,000",Expansion
6,Nov 2014,Max International,Max International,United States,Ghana,Food and Beverages,Fruits & vegetables …,"Sales, Marketing & S…",* $4.50m,* 18,New
7,Nov 2014,NMC Group,UAE Exchange Ce…,UAE,Ghana,Financial services,Retail banking,Business Services,* $9.60m,* 27,New
8,Nov 2014,Saint-Gobain,Saint-Gobain,France,Ghana,Building materials,Other (Building mate…,Manufacturing,* $54.40m,* 496,New
9,Oct 2014,MTN Group,MTN Ghana,South Africa,Ghana,Communications,Wireless telecommu…,Retail,* $6.30m,* 31,New
10,Oct 2014,Pick n Pay Holdings,Pick n Pay,South Africa,Ghana,Food and Beverages,Food & beverage ret…,Retail,* $12.70m,* 107,New
11,Sep 2014,Hubei Dali Bus,Hubei Dali Bus,China,Ghana,Automotive OEM,Heavy duty trucks,Manufacturing,$100.00m,* 590,New
12,Sep 2014,Jumo.World,Jumo.World,South Africa,Ghana,Software & IT services,"Software publishers,…","Sales, Marketing & S…",* $5.20m,* 18,New
13,Sep 2014,Mainstream Rene…,Mainstream Rene…,Ireland,Ghana,Renewable energy,Wind electric power,Electricity,$525.00m,* 163,New
14,Sep 2014,Techno Brain,Techno Brain,Tanzania,Ghana,Software & IT services,"Software publishers,…","Sales, Marketing & S…",* $5.20m,* 18,New
15,Sep 2014,Tous,Tous,Spain,Ghana,Consumer products,Jewellery & silverware,Retail,* $10.90m,* 170,New
