ligne,date,parent,entreprise,source,dest,secteur,sous_secteur,activite,capex,emplois,type
1,Jun 2019,Azadea Group,Azadea Group,Lebanon,Egypt,Textiles,Clothing & clothing a…,Retail,* $4.40m,* 50,New
2,Jun 2019,D.H. Deutsche Ho…,Steigenberger Hot…,Cyprus,Egypt,Hotels & tourism,Accommodation,Construction,* $154.90m,* 202,New
3,Jun 2019,International Busi…,International Busi…,United States,Egypt,Software & IT services,"Software publishers,…",Research & Develop…,* $32.40m,* 199,New
4,Jun 2019,International Busi…,International Busi…,United States,Egypt,Software & IT services,"Software publishers,…","Sales, Marketing & S…",* $5.20m,* 44,New
5,Jun 2019,Perma-Pipe Intern…,Perma-Pipe Middle…,United States,Egypt,Industrial equipment,General purpose ma…,Manufacturing,* $71.80m,* 219,New
6,Jun 2019,Robert Bosch,Bosch,Germany,Egypt,Consumer electronics,Household appliances,Education & Training,* $2.90m,* 131,New
7,Jun 2019,Robert Bosch,Bosch,Germany,Egypt,Consumer electronics,Household appliances,Manufacturing,* $69.00m,"* 1,020",New
8,Jun 2019,SAIC Motor (Shan…,SAIC Motor (Shan…,China,Egypt,Automotive OEM,Automobiles,Manufacturing,* $169.40m,"1,000",New
9,May 2019,Allianz Group,Allianz Egypt,Germany,Egypt,Financial services,Insurance,"Sales, Marketing & S…",* $10.80m,* 78,New
10,May 2019,Credit Agricole,Credit Agricole Eg…,France,Egypt,Financial services,Retail banking,Business Services,* $9.60m,* 27,New
11,May 2019,Credit Agricole,Credit Agricole Eg…,France,Egypt,Financial services,Retail banking,Business Services,* $9.60m,* 27,New
12,May 2019,Credit Agricole,Credit Agricole Eg…,France,Egypt,Financial services,Retail banking,Business Services,* $9.60m,* 27,New
13,May 2019,Nikai,Nikai,UAE,Egypt,Consumer electronics,Electronics & applian…,"Sales, Marketing & S…",* $3.40m,* 29,New
14,May 2019,Wuxi Handa Textile,Wuxi Handa Textile,China,Egypt,Textiles,Textile product mills,Manufacturing,* $42.50m,"* 1,555",New
15,Apr 2019,Abdul Latif Jameel,Almar Water Solut…,Saudi Arabia,Egypt,Business services,"Water, sewage & oth…",Recycling,* $155.90m,* 42,New
