ligne,date,parent,entreprise,source,dest,secteur,sous_secteur,activite,capex,emplois,type
1,Jan 2014,Nokia,Nokia Solutions a…,Finland,Libya,Communications,Wireless telecommu…,"Sales, Marketing & S…",* $4.70m,* 62,New
2,Dec 2013,BCB International,BCB International,United Kingdom,Libya,Space & defence,Other (Space & defe…,"Sales, Marketing & S…",* $4.50m,* 59,New
3,Oct 2013,Byrne Looby Partn…,Byrne Looby Partn…,Ireland,Libya,Business services,Heavy & civil engine…,Business Services,* $0.60m,* 4,Expansion
4,Sep 2013,BLOM Bank,BLOM Bank,Lebanon,Libya,Financial services,Retail banking,Business Services,* $9.60m,* 27,New
5,Sep 2013,Gras Savoye,Gras Savoye Egypt,France,Libya,Financial services,Insurance,"Sales, Marketing & S…",* $10.80m,* 78,New
6,Aug 2013,Societe Nouvelle …,Societe Nouvelle …,Tunisia,Libya,Food and Beverages,Food & beverage ret…,Retail,* $12.70m,* 107,New
7,Jun 2013,Etihad Airways,Etihad Airways,UAE,Libya,Transportation & Wa…,Air transportation,"Sales, Marketing & S…",* $6.30m,* 18,New
8,Jun 2013,KazMunayGas (Ka…,Rompetrol,Kazakhstan,Libya,"Coal, oil & gas",Other petroleum & c…,"Sales, Marketing & S…",* $7.80m,* 30,New
9,Jun 2013,Remondis (Rethm…,Rhenus Freight Lo…,Germany,Libya,Transportation & Wa…,Freight/Distribution …,"Sales, Marketing & S…",* $6.30m,* 18,New
10,Jun 2013,SAP,SAP,Germany,Libya,Software & IT services,"Software publishers,…","Sales, Marketing & S…",* $5.20m,* 18,New
11,Jun 2013,Tunisair,Tunisair,Tunisia,Libya,Transportation & Wa…,Air transportation,"Sales, Marketing & S…",* $6.30m,* 18,New
12,Apr 2013,IAP Worldwide Ser…,IAP Worldwide Ser…,United States,Libya,Business services,Other support services,Business Services,* $27.80m,* 38,New
13,Jan 2013,Tunisia Marketplac…,Tunisia Marketplac…,Tunisia,Libya,Business services,Management consult…,Business Services,* $27.80m,* 38,New
14,Nov 2012,Deutsche Post,DHL Global Forwa…,Germany,Libya,Transportation & Wa…,Freight/Distribution …,"Sales, Marketing & S…",* $2.10m,6,New
15,Nov 2012,Zenith Energy (Ca…,Zenith Energy (Ca…,Canada,Libya,"Coal, oil & gas",Oil & gas extraction,"Sales, Marketing & S…",* $7.80m,* 30,New
