ligne,date,parent,entreprise,source,dest,secteur,sous_secteur,activite,capex,emplois,type
1,Apr 2008,Africa Sun (Zimba…,Zimsun Leisure Gr…,Zimbabwe,Nigeria,Hotels & tourism,Accommodation,Construction,* $129.80m,* 219,New
2,Apr 2008,OM Residual UK (…,OMIGPI,United Kingdom,Nigeria,Real estate,Real estate services,Construction,$400.00m,"* 2,860",New
3,Apr 2008,Western Goldfields,Western Goldfields,Canada,Nigeria,"Coal, oil & gas",Fossil fuel electric po…,Electricity,$15.00bn,"* 1,469",New
4,Mar 2008,AP Moller - Maersk,APM Terminals,Denmark,Nigeria,Transportation & Wa…,Warehousing & stora…,"Logistics, Distributio…",$235.00m,* 487,New
5,Feb 2008,Russian Aluminiu…,Russian Aluminiu…,Russia,Nigeria,Metals,Alumina & aluminiu…,Manufacturing,* $215.30m,"1,900",New
6,Jan 2008,Commerzbank,Commerzbank,Germany,Nigeria,Financial services,Retail banking,Business Services,* $11.00m,* 18,New
7,Nov 2007,ArcelorMittal,ArcelorMittal,Luxembourg,Nigeria,Metals,Steel products,Manufacturing,* $30.50m,* 708,New
8,Nov 2007,Dabur India,Africa Consumer …,India,Nigeria,Consumer products,"Cosmetics, perfume,…",Manufacturing,$4.00m,130,Expansion
9,Nov 2007,Gilat Satcom,Gilat Satcom,Israel,Nigeria,Communications,Wireless telecommu…,"Sales, Marketing & S…",* $7.50m,* 16,New
10,Nov 2007,Glenmark Pharma…,Glenmark Pharma…,India,Nigeria,Pharmaceuticals,Pharmaceutical prep…,"Sales, Marketing & S…",* $4.20m,* 40,Expansion
11,Nov 2007,Nestle,Nestle,Switzerland,Nigeria,Food and Beverages,Seasoning & dressing,Manufacturing,$75.35m,180,Expansion
12,Nov 2007,Zhuhai Minghong …,Zhuhai Minghong …,China,Nigeria,Building materials,Cement & concrete p…,Manufacturing,$644.35m,"* 1,230",New
13,Oct 2007,Invensys,Invensys,United Kingdom,Nigeria,Industrial equipment,Mechanical power tr…,Headquarters,* $11.80m,* 54,New
14,Sep 2007,Zain (Mobile Telec…,Celtel,Kuwait,Nigeria,Communications,Wireless telecommu…,"Sales, Marketing & S…",* $7.50m,* 16,New
15,Jun 2007,Dr Reddy's,Dr Reddy's,India,Nigeria,Pharmaceuticals,Pharmaceutical prep…,"Sales, Marketing & S…",* $4.20m,* 40,New
