ligne,date,parent,entreprise,source,dest,secteur,sous_secteur,activite,capex,emplois,type
1,Sep 2021,Lagardere,Lagardere Service…,France,Tanzania,Consumer products,Other (Consumer pr…,Retail,* $10.90m,* 170,New
2,Aug 2021,Haussmann Group,Haussmann Group,France,Tanzania,Real estate,Rental & leasing ser…,Business Services,* $1.90m,* 8,New
3,Jul 2021,The Emerald Colle…,The Emerald Colle…,Italy,Tanzania,Hotels & tourism,Accommodation,Construction,* $98.00m,* 202,New
4,May 2021,Associated British …,Kilombero Sugar …,United Kingdom,Tanzania,Food and Beverages,Sugar & confectionar…,Manufacturing,$238.50m,"* 1,021",Expansion
5,May 2021,Wowzi,Wowzi,Kenya,Tanzania,Software & IT services,Internet publishing …,"Sales, Marketing & S…",* $5.20m,* 18,New
6,Apr 2021,Sahara Group,Sahara Tanzania,Nigeria,Tanzania,Transportation & Wa…,Petroleum bulk stati…,"Logistics, Distributio…",* $167.70m,* 111,Expansion
7,Apr 2021,Zabai,Zabai,Norway,Tanzania,Business services,"Schools, colleges, un…",Business Services,* $27.80m,* 38,New
8,Mar 2021,SBI Holdings,SBI Motor Japan,Japan,Tanzania,Automotive OEM,Automobiles,"Sales, Marketing & S…",* $9.70m,* 26,New
9,Feb 2021,NCBA Group,NCBA Bank Tanza…,Kenya,Tanzania,Financial services,Retail banking,Business Services,* $9.60m,* 27,New
10,Jan 2021,Kabanga Nickel,Kabanga Nickel,United Kingdom,Tanzania,Metals,"Copper, nickel, lead, …",Extraction,* $410.90m,* 717,New
11,Dec 2020,Neuberg Diagnosti…,Neuberg Diagnosti…,India,Tanzania,Healthcare,Outpatient care cent…,Research & Develop…,* $10.60m,* 82,New
12,Sep 2020,PiCortex,PiCortex,South Africa,Tanzania,Software & IT services,"Software publishers,…","Sales, Marketing & S…",* $5.20m,* 18,New
13,Sep 2020,Shanta Gold,Shanta Gold,United Kingdom,Tanzania,Metals,Gold ore & silver ore…,Extraction,$1.20m,* 2,Expansion
14,Aug 2020,Landmark Group,Landmark Group,UAE,Tanzania,Consumer products,Furniture & related p…,Retail,* $10.90m,* 170,New
15,Jun 2020,Standard Bank Gr…,Stanbic Bank Tanz…,South Africa,Tanzania,Financial services,Retail banking,Business Services,* $9.60m,* 27,New
