ligne,date,parent,entreprise,source,dest,secteur,sous_secteur,activite,capex,emplois,type
1,May 2009,Groupe Bayahi,Tunisie Profiles Al…,Tunisia,Algeria,Metals,Architectural & struc…,Manufacturing,$4.94m,* 44,New
2,May 2009,KT,KT,South Korea,Algeria,Communications,Wireless telecommu…,"Sales, Marketing & S…",* $7.50m,* 16,New
3,May 2009,Permian Mud Serv…,Champion Technol…,United States,Algeria,Chemicals,Other chemical prod…,"Sales, Marketing & S…",* $6.20m,* 14,New
4,May 2009,Petroceltic,Petroceltic,Ireland,Algeria,"Coal, oil & gas",Oil & gas extraction,Extraction,* $299.70m,* 214,New
5,Apr 2009,Chongqing Lifan I…,Chongqing Lifan I…,China,Algeria,Automotive OEM,Automobiles,Manufacturing,* $88.80m,* 864,New
6,Apr 2009,La Caixa,La Caixa,Spain,Algeria,Financial services,Retail banking,Business Services,* $11.00m,* 18,New
7,Mar 2009,Aresa,Aresa,Spain,Algeria,Non-automotive tran…,Ships & boats,"Sales, Marketing & S…",$0.76m,* 3,New
8,Mar 2009,Lexmark,Lexmark,United States,Algeria,Business machines &…,Computer & peripher…,"Sales, Marketing & S…",* $1.30m,* 29,New
9,Mar 2009,Metso Corporation,Metso Minerals Fr…,Finland,Algeria,Industrial equipment,"Agriculture, construc…","Sales, Marketing & S…",* $2.90m,* 17,New
10,Mar 2009,PPG Industries,PPG Industries,United States,Algeria,Chemicals,"Paints, coatings, add…","Sales, Marketing & S…",* $6.20m,* 14,New
11,Mar 2009,PPG Industries,PPG Industries,United States,Algeria,Chemicals,"Paints, coatings, add…",Education & Training,* $4.60m,* 94,New
12,Mar 2009,PPG Industries,PPG Industries,United States,Algeria,Chemicals,"Paints, coatings, add…",Manufacturing,* $172.00m,* 149,New
13,Feb 2009,Almex,Almex,France,Algeria,Industrial equipment,"Agriculture, construc…","Sales, Marketing & S…",* $2.90m,* 17,New
14,Feb 2009,Marriott Internatio…,Marriott Internatio…,United States,Algeria,Hotels & tourism,Accommodation,Construction,* $129.80m,* 219,New
15,Jan 2009,Cargill,Cargill,United States,Algeria,Chemicals,"Paints, coatings, add…","Sales, Marketing & S…",* $6.20m,* 14,New
