ligne,date,parent,entreprise,source,dest,secteur,sous_secteur,activite,capex,emplois,type
1,Oct 2013,Pentagon Holdings,Pentagon Freight …,United Kingdom,South Africa,Transportation & Wa…,Freight/Distribution …,"Sales, Marketing & S…",* $6.30m,* 9,New
2,Oct 2013,Pentagon Holdings,Pentagon Freight …,United Kingdom,South Africa,Transportation & Wa…,Freight/Distribution …,"Sales, Marketing & S…",* $6.30m,* 9,New
3,Oct 2013,Petroplan,Petroplan,United Kingdom,South Africa,Business services,Employment services,Business Services,* $27.80m,* 17,New
4,Oct 2013,Piccing,Piccing,United States,South Africa,Software & IT services,Internet publishing …,"Sales, Marketing & S…",* $5.20m,* 9,New
5,Oct 2013,Pro-Link Global,Pro-Link Global,United States,South Africa,Business services,Other support services,Business Services,* $27.80m,* 17,New
6,Oct 2013,RFIB Holdings,RFIB Group,United Kingdom,South Africa,Financial services,Insurance,"Sales, Marketing & S…",* $10.80m,* 78,New
7,Oct 2013,Tullett Prebon (Col…,Tullett Prebon (Col…,United Kingdom,South Africa,Financial services,Corporate & investm…,Business Services,* $9.60m,* 31,New
8,Oct 2013,Webhelp,Webhelp,France,South Africa,Business services,Business support ser…,Customer Contact C…,* $4.00m,500,New
9,Oct 2013,Webhelp,Webhelp,France,South Africa,Business services,Business support ser…,Business Services,* $75.30m,500,New
10,Oct 2013,Xintong Steel,Xintong Steel,China,South Africa,Metals,Steel products,Manufacturing,$3.03m,150,New
11,Sep 2013,Acciona,Acciona,Spain,South Africa,Renewable energy,Solar electric power,Electricity,* $169.60m,* 21,New
12,Sep 2013,ACWA Power,ACWA Power,Saudi Arabia,South Africa,Renewable energy,Solar electric power,Electricity,$311.68m,60,New
13,Sep 2013,BIE Group,BIE Group,United Kingdom,South Africa,Business services,Employment services,Business Services,* $27.80m,* 17,New
14,Sep 2013,British Broadcasti…,British Broadcasti…,United Kingdom,South Africa,Communications,Radio & TV broadcas…,Business Services,* $5.20m,* 20,New
15,Sep 2013,Cyberoam Technol…,Cyberoam Technol…,India,South Africa,Software & IT services,"Software publishers,…","Sales, Marketing & S…",* $5.20m,* 9,New
