ligne,date,parent,entreprise,source,dest,secteur,sous_secteur,activite,capex,emplois,type
1,Sep 2010,Perseus Mining,Perseus Mining,Australia,Ghana,Metals,Gold ore & silver ore…,Extraction,$160.00m,* 225,New
2,Aug 2010,Tebazile Jewellery,Tebazile Jewellery,United States,Ghana,Consumer products,Jewellery & silverware,Headquarters,* $16.60m,* 85,New
3,Jul 2010,Conpetro Nigeria,Globacom (Glo Mo…,Nigeria,Ghana,Communications,Wireless telecommu…,ICT & Internet Infras…,* $148.60m,* 89,New
4,Jul 2010,MS Industrial Ser…,MS Industrial Ser…,United Kingdom,Ghana,Business services,Waste management …,Business Services,* $6.80m,* 15,New
5,Jun 2010,Costain West Africa,Costain West Africa,Nigeria,Ghana,Business services,Heavy & civil engine…,Business Services,* $6.80m,* 15,New
6,Jun 2010,Dangote Group,GreenView Intern…,Nigeria,Ghana,Building materials,Cement & concrete p…,Manufacturing,$28.00m,* 69,New
7,Jun 2010,Guaranty Trust Ba…,Guaranty Trust Ba…,Nigeria,Ghana,Financial services,Retail banking,Business Services,* $11.00m,* 18,New
8,Jun 2010,International Wor…,International Wor…,Luxembourg,Ghana,Real estate,Rental & leasing ser…,Business Services,* $1.90m,* 8,New
9,Jun 2010,STX Corporation,STX Engineering a…,South Korea,Ghana,Building materials,Cement & concrete p…,Manufacturing,* $54.30m,* 342,New
10,May 2010,Rashtriya Chemic…,Rashtriya Chemic…,India,Ghana,Chemicals,"Pesticide, fertilisers …",Manufacturing,$1.50bn,"* 1,863",New
11,May 2010,Standard Bank Gr…,Stanbic IBTC Bank,South Africa,Ghana,Financial services,Retail banking,Business Services,* $11.00m,* 18,New
12,May 2010,WPP,Kantar Millward Br…,Ireland,Ghana,Business services,"Professional, scientifi…",Business Services,* $6.80m,* 15,New
13,Apr 2010,Barclays Bank,Barclays Bank,United Kingdom,Ghana,Financial services,Retail banking,Business Services,* $11.00m,* 18,New
14,Apr 2010,International Busi…,International Busi…,United States,Ghana,Software & IT services,Custom computer pr…,Business Services,* $5.80m,* 16,New
15,Feb 2010,Expro,Expro,United Kingdom,Ghana,"Coal, oil & gas",Support activities for…,Business Services,* $4.30m,* 45,New
