ligne,date,parent,entreprise,source,dest,secteur,sous_secteur,activite,capex,emplois,type
1,Mar 2007,GFI Software,GFI Software,Malta,South Africa,Financial services,Corporate & investm…,Business Services,* $11.00m,* 21,New
2,Feb 2007,Aladdin Knowledg…,Aladdin Knowledg…,Israel,South Africa,Software & IT services,"Software publishers,…","Sales, Marketing & S…",* $5.80m,* 9,New
3,Jan 2007,eg solutions,eg solutions,United Kingdom,South Africa,Software & IT services,"Software publishers,…","Sales, Marketing & S…",* $5.80m,* 9,New
4,Jan 2007,Hisense,Hisense,China,South Africa,Consumer electronics,Household appliances,Manufacturing,$24.06m,600,New
5,Jan 2007,International Hou…,International Hou…,Netherlands,South Africa,Real estate,Real estate services,Headquarters,* $5.80m,* 52,New
6,Jan 2007,Macdonald and Co…,Macdonald and Co…,United Kingdom,South Africa,Business services,Employment services,Business Services,* $6.80m,* 15,New
7,Jan 2007,Weir Group,Weir Minerals Africa,United Kingdom,South Africa,Industrial equipment,"Agriculture, construc…",Manufacturing,* $3.00m,21,New
8,Dec 2006,Deere & Company,John Deere,United States,South Africa,Industrial equipment,"Agriculture, construc…",Headquarters,* $11.80m,* 54,New
9,Dec 2006,GAC Group,GAC South Africa,UAE,South Africa,Transportation & Wa…,Water transportation,"Sales, Marketing & S…",* $15.30m,* 10,New
10,Dec 2006,McCain Foods,McCain Foods,Canada,South Africa,Food and Beverages,Fruits & vegetables …,Manufacturing,$71.00m,* 464,New
11,Dec 2006,Nipro,Nipro,Japan,South Africa,Medical devices,Medical equipment &…,"Sales, Marketing & S…",* $1.50m,* 15,New
12,Dec 2006,Rosenbauer,Rosenbauer,Austria,South Africa,Automotive OEM,Heavy duty trucks,"Sales, Marketing & S…",* $9.70m,* 26,New
13,Dec 2006,Volkswagen,Volkswagen South…,Germany,South Africa,Automotive OEM,Automobiles,Manufacturing,$97.03m,* 521,Expansion
14,Nov 2006,Accor,Accor,France,South Africa,Hotels & tourism,Accommodation,Construction,* $129.80m,* 219,New
15,Nov 2006,OM Residual UK (…,Nedbank,United Kingdom,South Africa,Financial services,Retail banking,Business Services,* $11.00m,* 21,New
