ligne,date,parent,entreprise,source,dest,secteur,sous_secteur,activite,capex,emplois,type
1,Dec 2025,Brandvenue,Brandvenue,Denmark,Morocco,Business services,"Advertising, PR, & re…",Business Services,* $27.80m,* 43,New
2,Dec 2025,IAV Gmbh,IAV Gmbh,Germany,Morocco,Automotive compon…,Motor vehicle transm…,"Sales, Marketing & S…",* $1.80m,* 18,New
3,Dec 2025,Recoverit,Recoverit,Spain,Morocco,Business services,Other support services,Business Services,* $27.80m,* 43,New
4,Dec 2025,Ryanair,Ryanair,Ireland,Morocco,Transportation & Wa…,Air transportation,"Logistics, Distributio…",$234.42m,800,New
5,Dec 2025,Taager,Taager,Egypt,Morocco,Software & IT services,"Software publishers,…","Sales, Marketing & S…",* $5.20m,* 18,New
6,Dec 2025,WIKA Alexander …,WIKA Alexander …,Germany,Morocco,Industrial equipment,Measuring & control …,"Sales, Marketing & S…",* $2.90m,* 11,New
7,Dec 2025,Yunyi Electric,Yunyi Electric,China,Morocco,Automotive compon…,Motor vehicle electri…,Manufacturing,$66.00m,* 951,New
8,Nov 2025,AZURA Group,AZURA Group,France,Morocco,Food and Beverages,Fruits & vegetables …,Manufacturing,$23.11m,* 125,Expansion
9,Nov 2025,Cochlear,Cochlear,Australia,Morocco,Medical devices,Electromedical and E…,"Sales, Marketing & S…",* $1.90m,* 18,New
10,Nov 2025,Dachser,Dachser Morocco,Germany,Morocco,Transportation & Wa…,Freight/Distribution …,"Logistics, Distributio…",$32.73m,100,New
11,Nov 2025,Daskalides,Daskalides,Belgium,Morocco,Food and Beverages,Sugar & confectionar…,Retail,* $12.70m,* 107,New
12,Nov 2025,International Wor…,International Wor…,Switzerland,Morocco,Real estate,Rental & leasing ser…,Business Services,* $1.90m,* 8,New
13,Nov 2025,International Wor…,International Wor…,Switzerland,Morocco,Real estate,Rental & leasing ser…,Business Services,* $1.90m,* 8,New
14,Nov 2025,International Wor…,International Wor…,Switzerland,Morocco,Real estate,Rental & leasing ser…,Business Services,* $1.90m,* 8,New
15,Nov 2025,KfW Bankengrupp…,KfW Bankengrupp…,Germany,Morocco,Financial services,Corporate & investm…,Business Services,* $9.60m,* 27,New
