ligne,date,parent,entreprise,source,dest,secteur,sous_secteur,activite,capex,emplois,type
1,Feb 2015,VeriFone Systems,VeriFone Systems,United States,Kenya,Business machines &…,Other (Business mac…,"Sales, Marketing & S…",* $11.10m,37,New
2,Feb 2015,Walmart,Massmart,United States,Kenya,Consumer products,Other (Consumer pr…,Retail,* $10.90m,* 170,New
3,Feb 2015,WPP,MEC Global,United Kingdom,Kenya,Business services,"Advertising, PR, & re…",Headquarters,* $1.70m,20,New
4,Jan 2015,Bharti Group,Airtel Kenya,India,Kenya,Communications,Communications equ…,Retail,* $6.30m,* 31,New
5,Jan 2015,Jotun Group,Jotun Group,Norway,Kenya,Chemicals,"Paints, coatings, add…",Manufacturing,* $285.70m,* 455,New
6,Jan 2015,Jotun Group,Jotun Group,Norway,Kenya,Chemicals,"Paints, coatings, add…","Sales, Marketing & S…",$2.73m,* 26,New
7,Jan 2015,Jotun Group,Jotun Group,Norway,Kenya,Chemicals,"Paints, coatings, add…","Sales, Marketing & S…",* $2.80m,* 13,New
8,Jan 2015,NMC Group,UAE Exchange Ce…,UAE,Kenya,Financial services,Retail banking,Business Services,* $9.60m,* 27,New
9,Jan 2015,Oriflame,Oriflame,Luxembourg,Kenya,Consumer products,"Cosmetics, perfume,…","Sales, Marketing & S…",* $3.20m,* 37,New
10,Jan 2015,Panalpina World T…,Panalpina World T…,Switzerland,Kenya,Transportation & Wa…,Freight/Distribution …,"Sales, Marketing & S…",* $6.30m,* 18,New
11,Jan 2015,SWIFT (Society fo…,SWIFT (Society fo…,Belgium,Kenya,Software & IT services,"Software publishers,…","Sales, Marketing & S…",* $5.20m,* 19,New
12,Jan 2015,TMF Group,TMF Group,Netherlands,Kenya,Business services,Business support ser…,Business Services,* $27.80m,* 41,New
13,Jan 2015,Vitol Group,Vivo Energy,Netherlands,Kenya,Transportation & Wa…,Petroleum bulk stati…,"Logistics, Distributio…",* $167.70m,* 111,Expansion
14,Dec 2014,Asoko Insight,Asoko Insight,United Kingdom,Kenya,Business services,"Professional, scientifi…",Business Services,* $27.80m,* 41,New
15,Dec 2014,Fraser Mackinlay,Fraser Mackinlay,Cyprus,Kenya,Financial services,Investment manage…,Business Services,* $9.60m,* 27,New
