ligne,date,parent,entreprise,source,dest,secteur,sous_secteur,activite,capex,emplois,type
1,May 2007,GE Aerospace (Ge…,GE Water & Proce…,United States,South Africa,Business services,"Water, sewage & oth…",Recycling,$220.00m,200,New
2,May 2007,InterContinental H…,Holiday Inn,United Kingdom,South Africa,Hotels & tourism,Accommodation,Construction,* $129.80m,* 219,New
3,May 2007,InterContinental H…,Holiday Inn,United Kingdom,South Africa,Hotels & tourism,Accommodation,Construction,* $129.80m,* 219,New
4,May 2007,InterContinental H…,Holiday Inn,United Kingdom,South Africa,Hotels & tourism,Accommodation,Construction,* $129.80m,* 219,New
5,May 2007,Travel Counsellors,Travel Counsellors,United Kingdom,South Africa,Hotels & tourism,Travel arrangement …,Headquarters,* $30.80m,* 102,New
6,May 2007,World Wide Web C…,World Wide Web C…,United States,South Africa,Software & IT services,Internet publishing …,"Sales, Marketing & S…",* $5.80m,* 9,New
7,Apr 2007,American Comput…,Amcat,United States,South Africa,Software & IT services,"Software publishers,…","Sales, Marketing & S…",* $5.80m,* 9,New
8,Apr 2007,BGL Group,Fusion Outsourcing,United Kingdom,South Africa,Business services,Business support ser…,Customer Contact C…,* $10.00m,* 408,Expansion
9,Apr 2007,Booking Holdings …,Booking.com,United States,South Africa,Hotels & tourism,Travel arrangement …,"Sales, Marketing & S…",* $0.90m,* 13,New
10,Apr 2007,Kohler,SDMO,United States,South Africa,Industrial equipment,Mechanical power tr…,"Sales, Marketing & S…",* $2.90m,* 11,New
11,Apr 2007,Nokia Solutions a…,Nokia Solutions a…,Finland,South Africa,Communications,Wired telecommunic…,ICT & Internet Infras…,* $90.30m,* 100,New
12,Apr 2007,Tallygenicom,Tallygenicom,United States,South Africa,Business machines &…,Computer & peripher…,"Sales, Marketing & S…",* $11.10m,* 37,New
13,Apr 2007,Zhejiang Geely Ho…,Geely Internation…,China,South Africa,Automotive OEM,Automobiles,"Sales, Marketing & S…",* $10.10m,* 38,New
14,Mar 2007,BBDO Consulting,BBDO Consulting,Germany,South Africa,Business services,Management consult…,Business Services,* $6.80m,* 15,New
15,Mar 2007,Bunkers Internati…,Bunkers Internati…,United States,South Africa,"Coal, oil & gas",Other petroleum & c…,"Sales, Marketing & S…",* $7.80m,* 30,New
