ligne,date,parent,entreprise,source,dest,secteur,sous_secteur,activite,capex,emplois,type
1,Aug 2014,Sensient Technolo…,Sensient Colors,United States,South Africa,Chemicals,"Paints, coatings, add…",Manufacturing,* $27.70m,* 455,New
2,Aug 2014,Sierra Wireless,Sierra Wireless,Canada,South Africa,Communications,Communications equ…,"Sales, Marketing & S…",* $4.70m,* 62,New
3,Aug 2014,SMA Solar Technol…,SMA Solar Technol…,Germany,South Africa,Electronic components,All other electrical e…,Manufacturing,* $8.00m,* 134,New
4,Aug 2014,Thunderhead,Thunderhead,United Kingdom,South Africa,Software & IT services,"Software publishers,…",Headquarters,* $12.20m,* 73,New
5,Aug 2014,Virtual Instruments,Virtual Instruments,United States,South Africa,Software & IT services,"Software publishers,…","Sales, Marketing & S…",* $5.20m,* 9,New
6,Jul 2014,Asia Broadcast Sa…,Asia Broadcast Sa…,Bermuda,South Africa,Communications,Satellite telecommu…,"Sales, Marketing & S…",* $4.70m,* 62,New
7,Jul 2014,Building Energy,Building Energy,Italy,South Africa,Renewable energy,Solar electric power,Electricity,* $169.60m,* 21,New
8,Jul 2014,China South Loco…,CSR E-Loco Supply,China,South Africa,Non-automotive tran…,Railroad rolling stock,Manufacturing,* $55.90m,* 583,New
9,Jul 2014,Diamcor Mining,Diamcor Mining,Canada,South Africa,Minerals,Other non-metallic …,Manufacturing,* $66.50m,* 171,Expansion
10,Jul 2014,Minsk Tractor Works,Minsk Tractor Works,Belarus,South Africa,Industrial equipment,"Agriculture, construc…","Sales, Marketing & S…",* $2.90m,* 11,New
11,Jul 2014,Sanofi,Sanofi-Aventis So…,France,South Africa,Pharmaceuticals,Pharmaceutical prep…,Manufacturing,$3.99m,* 26,Expansion
12,Jul 2014,Suntech Power Ho…,Suntech Power Ho…,China,South Africa,Electronic components,All other electrical e…,"Sales, Marketing & S…",* $1.80m,* 13,New
13,Jul 2014,Vodafone Group,Vodacom,United Kingdom,South Africa,Communications,Computing infrastruc…,ICT & Internet Infras…,* $90.30m,* 100,New
14,Jul 2014,WREDE Industrieh…,Interprint,Germany,South Africa,"Paper, printing & pac…",Converted paper pro…,"Sales, Marketing & S…",* $0.30m,3,New
15,Jul 2014,Zoomlion Heavy I…,Zoomlion Heavy I…,China,South Africa,Industrial equipment,"Agriculture, construc…","Logistics, Distributio…",* $15.90m,* 50,New
