ligne,date,parent,entreprise,source,dest,secteur,sous_secteur,activite,capex,emplois,type
1,Apr 2018,SGS,SGS,Switzerland,Morocco,Business services,"Professional, scientifi…",Research & Develop…,* $8.60m,* 73,New
2,Apr 2018,Tema Group,LC Waikiki,Turkey,Morocco,Textiles,Clothing & clothing a…,"Logistics, Distributio…",* $36.40m,* 249,New
3,Mar 2018,Chinese Academy …,Chinese Academy …,China,Morocco,Business services,"Professional, scientifi…",Research & Develop…,* $8.60m,* 73,New
4,Mar 2018,Teknia Manufactur…,Teknia Manufactur…,Spain,Morocco,Plastics,Laminated plastics pl…,Manufacturing,* $24.10m,* 235,Expansion
5,Feb 2018,Aon,Accuracy,United Kingdom,Morocco,Financial services,Corporate & investm…,Business Services,* $9.60m,* 27,New
6,Feb 2018,Aviation Industry …,Nexteer Automotive,China,Morocco,Automotive compon…,Motor vehicle steerin…,Manufacturing,$36.56m,500,New
7,Feb 2018,Grupo Acek (Gest…,Grupo Acek (Gest…,Spain,Morocco,Automotive compon…,Motor vehicle metal …,Manufacturing,* $8.30m,120,New
8,Feb 2018,Holcim Group (Laf…,Holcim Group (Laf…,Switzerland,Morocco,Building materials,Cement & concrete p…,Manufacturing,* $238.60m,* 562,New
9,Feb 2018,Nanjing Aotecar N…,Nanjing Aotecar N…,China,Morocco,Automotive compon…,Motor vehicle electri…,Manufacturing,* $3.50m,50,New
10,Feb 2018,Sharaf Group,Emirates Logistics,UAE,Morocco,Transportation & Wa…,Freight/Distribution …,"Logistics, Distributio…",$10.86m,370,New
11,Feb 2018,ThyssenKrupp,ThyssenKrupp Aer…,Germany,Morocco,Aerospace,"Aircraft engines, oth…",Manufacturing,* $1.80m,20,New
12,Feb 2018,Vezeeta,Vezeeta,Egypt,Morocco,Software & IT services,"Software publishers,…","Sales, Marketing & S…",* $5.20m,* 18,New
13,Feb 2018,Voltalia,Voltalia,France,Morocco,Renewable energy,Hydroelectric power,Electricity,* $208.20m,* 57,New
14,Feb 2018,Voltalia,Voltalia,France,Morocco,Renewable energy,Hydroelectric power,Electricity,* $208.20m,* 57,New
15,Jan 2018,ABL Corporation,ABL Aviation,United States,Morocco,Aerospace,Aircraft,"Sales, Marketing & S…",* $3.80m,20,New
