ligne,date,parent,entreprise,source,dest,secteur,sous_secteur,activite,capex,emplois,type
1,Jun 2017,Albwardy Investm…,Albwardy Investm…,UAE,Tanzania,Hotels & tourism,Accommodation,Construction,* $98.00m,* 202,New
2,Jun 2017,Bharti Airtel,Airtel Tanzania,India,Tanzania,Communications,Communications equ…,Retail,* $6.30m,* 31,New
3,Jun 2017,Sika,Sika,Switzerland,Tanzania,Chemicals,"Paints, coatings, add…",Manufacturing,* $285.70m,* 455,New
4,May 2017,Bharti Airtel,Airtel Tanzania,India,Tanzania,Communications,Communications equ…,Retail,* $6.30m,* 31,New
5,Apr 2017,Guaranty Trust Ba…,Guaranty Trust Ba…,Nigeria,Tanzania,Financial services,Retail banking,Business Services,* $9.60m,* 27,New
6,Apr 2017,Meta (Facebook),Branch Media,United States,Tanzania,Software & IT services,Internet publishing …,"Sales, Marketing & S…",* $5.20m,* 18,New
7,Mar 2017,China National Ma…,Sinoma Cement,China,Tanzania,Building materials,Cement & concrete p…,Manufacturing,$1.00bn,"* 2,450",New
8,Mar 2017,Mondo Ride,Mondo Ride,Kenya,Tanzania,Software & IT services,Internet publishing …,"Sales, Marketing & S…",* $5.20m,* 18,New
9,Feb 2017,ARM Cement (Athi…,ARM Cement (Athi…,Kenya,Tanzania,Building materials,Cement & concrete p…,Manufacturing,* $128.00m,* 496,Expansion
10,Feb 2017,Bharti Airtel,Airtel Tanzania,India,Tanzania,Communications,Communications equ…,Retail,* $6.30m,* 31,New
11,Feb 2017,Equity Bank,Equity Bank Tanza…,Kenya,Tanzania,Financial services,Retail banking,Business Services,* $9.60m,* 27,New
12,Feb 2017,Podravka,Podravka,Croatia,Tanzania,Food and Beverages,Other (Food & Bever…,Manufacturing,$4.26m,20,New
13,Feb 2017,Viettel,Viettel Tanzania (…,Vietnam,Tanzania,Communications,Wireless telecommu…,ICT & Internet Infras…,$100.00m,* 15,New
14,Jan 2017,Bharti Airtel,Airtel Tanzania,India,Tanzania,Communications,Communications equ…,Retail,* $6.30m,* 31,New
15,Jan 2017,Dazeworks,Dazeworks,India,Tanzania,Software & IT services,Custom computer pr…,Business Services,* $5.90m,* 162,New
