ligne,date,parent,entreprise,source,dest,secteur,sous_secteur,activite,capex,emplois,type
1,Oct 2006,Triple Plate Junction,Triple Plate Junction,United Kingdom,Zambia,Metals,Nonferrous metal pr…,Manufacturing,* $96.20m,* 342,New
2,Aug 2006,First Quantum Min…,First Kansanshi Mi…,Canada,Zambia,Metals,"Copper, nickel, lead,…",Manufacturing,* $96.20m,* 342,New
3,Aug 2006,FirstRand,Momentum,South Africa,Zambia,Financial services,Insurance,"Sales, Marketing & S…",* $10.80m,* 91,New
4,Aug 2006,Furnace Fabrica,Furnace Fabrica,India,Zambia,Chemicals,Basic chemicals,Manufacturing,* $162.20m,* 149,New
5,Aug 2006,Furnace Fabrica,Furnace Fabrica,India,Zambia,Chemicals,Basic chemicals,Manufacturing,* $162.20m,* 149,New
6,Aug 2006,Glencore (Glencor…,Mopani Copper Mi…,Switzerland,Zambia,Metals,"Copper, nickel, lead,…",Extraction,$30.00m,* 42,Expansion
7,May 2006,Letshego Holdings…,Letshego Holdings…,Botswana,Zambia,Financial services,Retail banking,Business Services,* $11.00m,* 18,New
8,Apr 2006,China Nonferrous …,China Nonferrous …,China,Zambia,Metals,"Copper, nickel, lead,…",Manufacturing,* $96.20m,* 342,New
9,Apr 2006,Teal Exploration &…,Teal Exploration &…,Canada,Zambia,Metals,"Copper, nickel, lead,…",Extraction,* $328.80m,"* 1,012",New
10,Apr 2006,Walvis Bay Corrid…,Walvis Bay Corrid…,Namibia,Zambia,Transportation & Wa…,Freight/Distribution …,"Sales, Marketing & S…",* $15.30m,* 10,New
11,Mar 2006,First Quantum Min…,First Quantum Min…,Canada,Zambia,Metals,Nonferrous metal pr…,Manufacturing,* $96.20m,* 342,New
12,Feb 2006,Tata Group,Tata Motors,India,Zambia,Automotive compon…,Motor vehicle gasolin…,Manufacturing,* $22.70m,* 511,New
13,Feb 2006,Wilderness Safaris,Wilderness Safaris,South Africa,Zambia,Hotels & tourism,Accommodation,Construction,* $129.80m,* 219,New
14,Dec 2005,Metorex Group,Metorex Group,South Africa,Zambia,Metals,Nonferrous metal pr…,Manufacturing,$100.00m,* 883,New
15,Nov 2005,D1 Oils,D1 Oils,United Kingdom,Zambia,Food and Beverages,Crop production,Manufacturing,* $32.20m,* 429,New
