ligne,date,parent,entreprise,source,dest,secteur,sous_secteur,activite,capex,emplois,type
1,Jan 2025,Spirion,Spirion,United States,South Africa,Software & IT services,"Software publishers,…",ICT & Internet Infras…,* $243.50m,* 81,New
2,Jan 2025,Westminster Topco,Proactive Technica…,United Kingdom,South Africa,Business services,Employment services,Business Services,* $27.80m,* 17,New
3,Dec 2024,Association Famili…,Decathlon (Oxylan…,France,South Africa,Textiles,Clothing & clothing a…,Retail,* $4.40m,50,New
4,Dec 2024,CFI Financial Grou…,CFI Financial Grou…,Lebanon,South Africa,Financial services,Corporate & investm…,Business Services,* $9.60m,* 31,New
5,Dec 2024,Crewit Resourcing,Crewit Resourcing,United Kingdom,South Africa,Business services,Employment services,Business Services,* $27.80m,* 17,New
6,Dec 2024,Hemmersbach,Hemmersbach,Germany,South Africa,Business machines &…,Computer & peripher…,"Sales, Marketing & S…",* $11.10m,* 37,Expansion
7,Dec 2024,Upfly,Upfly,United States,South Africa,Software & IT services,"Software publishers,…","Sales, Marketing & S…",* $5.20m,* 9,New
8,Nov 2024,Africa Deployments,Africa Deployments,Mauritius,South Africa,Business services,Employment services,Business Services,* $27.80m,* 17,New
9,Nov 2024,Africa Deployments,Africa Deployments,Mauritius,South Africa,Business services,Employment services,Headquarters,* $10.50m,* 995,New
10,Nov 2024,CareerScout,CareerScout,Netherlands,South Africa,Business services,Employment services,Business Services,* $27.80m,* 17,New
11,Nov 2024,Digital Realty Trust,Teraco Data Envir…,United States,South Africa,Renewable energy,Solar electric power,Electricity,* $169.60m,* 21,New
12,Nov 2024,DSV,DSV,Denmark,South Africa,Transportation & Wa…,Freight/Distribution …,"Logistics, Distributio…",* $9.90m,* 31,New
13,Nov 2024,Electricite de Fran…,Electricite de Fran…,France,South Africa,Renewable energy,Other electric power …,"Logistics, Distributio…",* $116.30m,* 37,New
14,Nov 2024,Electricite de Fran…,Electricite de Fran…,France,South Africa,Renewable energy,Other electric power …,"Logistics, Distributio…",* $116.30m,* 37,New
15,Nov 2024,Elize Partners,Elize Partners,Switzerland,South Africa,Business services,Employment services,Business Services,* $27.80m,* 17,New
