ligne,date,parent,entreprise,source,dest,secteur,sous_secteur,activite,capex,emplois,type
1,Jul 2011,Cummins,Cummins,United States,Morocco,Automotive compon…,Motor vehicle gasolin…,"Sales, Marketing & S…",* $2.30m,* 26,New
2,Jul 2011,Norton Rose Fulbri…,Norton Rose Fulbri…,United Kingdom,Morocco,Business services,Legal services,Business Services,* $6.80m,40,New
3,Jul 2011,Visteon,Visteon,United States,Morocco,Automotive compon…,Motor vehicle seatin…,Manufacturing,$21.50m,* 283,New
4,Jun 2011,Banyan Tree,Banyan Tree,Singapore,Morocco,Hotels & tourism,Accommodation,Construction,* $131.20m,* 219,New
5,Jun 2011,Candy,Candy,Italy,Morocco,Consumer electronics,Household appliances,"Sales, Marketing & S…",* $3.90m,20,New
6,Jun 2011,Cargill,Cargill,United States,Morocco,Food and Beverages,Grains & oilseed,"Logistics, Distributio…",$15.00m,12,New
7,Jun 2011,Cie Automotive,Cie Automotive,Spain,Morocco,Plastics,Laminated plastics pl…,Manufacturing,* $9.30m,* 107,Co-Location
8,Jun 2011,Cie Automotive,Cie Automotive,Spain,Morocco,Plastics,Laminated plastics pl…,Manufacturing,$1.58m,* 14,New
9,Jun 2011,Citi Technologies,Citi Technologies,France,Morocco,Business services,Heavy & civil engine…,Business Services,* $1.80m,10,New
10,Jun 2011,Deutsche Post,DHL Express,Germany,Morocco,Transportation & Wa…,Postal service,"Logistics, Distributio…",$7.83m,* 29,New
11,Jun 2011,Financiere SNOP …,SNOP,France,Morocco,Automotive compon…,Other motor vehicle …,Manufacturing,* $26.00m,* 497,New
12,Jun 2011,Inter Mutuelle Ass…,Inter Mutuelle Ass…,France,Morocco,Financial services,Insurance,"Sales, Marketing & S…",* $10.80m,* 91,New
13,Jun 2011,Kering (PPR),Fnac,France,Morocco,Consumer products,"Sporting goods, hob…",Retail,* $36.90m,* 179,New
14,Jun 2011,MetLife,MetLife,United States,Morocco,Financial services,Insurance,"Sales, Marketing & S…",* $10.70m,50,New
15,Jun 2011,Mitsui & Co,Mitsui & Co,Japan,Morocco,Business services,Heavy & civil engine…,Business Services,* $6.80m,40,New
