ligne,date,parent,entreprise,source,dest,secteur,sous_secteur,activite,capex,emplois,type
1,Aug 2015,Terrace Africa,Terrace Africa,South Africa,Mozambique,Real estate,Commercial & institu…,Construction,* $704.50m,* 578,New
2,Jul 2015,Diageo,Diageo-Mozambiq…,United Kingdom,Mozambique,Food and Beverages,Distilleries,Manufacturing,$20.00m,* 49,Expansion
3,Jul 2015,European Investm…,European Investm…,Luxembourg,Mozambique,Financial services,Corporate & investm…,Business Services,* $9.60m,* 27,New
4,Jul 2015,Xtract Resources (…,Xtract Resources (…,United Kingdom,Mozambique,Metals,Gold ore & silver ore…,Extraction,* $410.90m,* 717,New
5,Jun 2015,Access Power MEA,Access Infra Africa,UAE,Mozambique,Renewable energy,Solar electric power,Electricity,* $29.41m,* 9,New
6,Jun 2015,GE Aerospace (Ge…,GE Aerospace (Ge…,United States,Mozambique,Industrial equipment,All other industrial m…,"Sales, Marketing & S…",* $2.90m,* 11,New
7,Jun 2015,Limak Holding,Limak Holding,Turkey,Mozambique,Building materials,Cement & concrete p…,Manufacturing,$150.00m,500,New
8,Jun 2015,Mover Participaco…,Cimentos de Moca…,Brazil,Mozambique,Building materials,Cement & concrete p…,Manufacturing,$250.00m,* 613,New
9,May 2015,Al-Bader Group,Al-Bader Internati…,Kuwait,Mozambique,Food and Beverages,Crop production,Manufacturing,$1.50bn,* 3000,New
10,May 2015,Metocean Service…,Metocean Service…,Australia,Mozambique,Business services,"Architectural, engine…",Business Services,* $27.80m,* 38,New
11,May 2015,Triton Minerals,Triton Minerals,Australia,Mozambique,Minerals,Other non-metallic …,Manufacturing,* $66.50m,* 171,New
12,Apr 2015,Entreposto Group,Entreposto Group,Portugal,Mozambique,Automotive OEM,Automobiles,Headquarters,$9.00m,* 57,New
13,Apr 2015,Equity Bank,Equity Bank,Kenya,Mozambique,Financial services,Retail banking,Business Services,* $9.60m,* 27,New
14,Apr 2015,Inchcape Shipping…,Inchcape Shipping…,United Kingdom,Mozambique,Transportation & Wa…,Water transportation,"Sales, Marketing & S…",* $3.10m,9,New
15,Feb 2015,Millicom Internati…,Jovago.com,Luxembourg,Mozambique,Hotels & tourism,Travel arrangement …,"Sales, Marketing & S…",* $1.30m,* 18,New
