ligne,date,parent,entreprise,source,dest,secteur,sous_secteur,activite,capex,emplois,type
1,May 2013,Micromine,Micromine,Australia,South Africa,Software & IT services,"Software publishers,…","Sales, Marketing & S…",* $5.20m,* 9,New
2,May 2013,NRS Media (New …,NRS Media (New …,United States,South Africa,Business services,"Advertising, PR, & re…",Business Services,* $27.80m,* 17,New
3,May 2013,Octilus,Octilus,Spain,South Africa,Consumer electronics,Other (Consumer ele…,Retail,* $9.20m,* 78,New
4,May 2013,OPDEnergy (OPDE),PROINSO,Spain,South Africa,Electronic components,All other electrical e…,"Sales, Marketing & S…",* $1.80m,* 13,New
5,May 2013,Scatec AS,Scatec Solar,Norway,South Africa,Renewable energy,Solar electric power,Electricity,* $200.43m,* 40,New
6,May 2013,Scatec AS,Scatec Solar,Norway,South Africa,Renewable energy,Solar electric power,Electricity,* $200.43m,* 40,New
7,May 2013,Starco Europe,Starco ZA,Denmark,South Africa,Rubber,Tyres,"Logistics, Distributio…",* $19.00m,* 53,New
8,May 2013,Uno & Company,Uno & Company,South Korea,South Africa,Plastics,Artificial & synthetic …,Manufacturing,* $19.00m,* 229,New
9,May 2013,Velsoft,Velsoft,Canada,South Africa,Business services,Educational support …,Business Services,* $27.80m,* 17,New
10,May 2013,Wallem Group,Wallem Group,Hong Kong,South Africa,Business services,Other support services,Business Services,* $27.80m,* 17,New
11,May 2013,Wallem Group,Wallem Group,Hong Kong,South Africa,Business services,Other support services,Business Services,* $27.80m,* 17,New
12,May 2013,Walmart,Massmart,United States,South Africa,Consumer products,Other (Consumer pr…,Retail,* $10.90m,* 170,New
13,May 2013,WPP,Landor Associates,United Kingdom,South Africa,Business services,"Advertising, PR, & re…",Business Services,* $27.80m,* 17,New
14,Apr 2013,CCL Industries,CCL Industries,Canada,South Africa,"Paper, printing & pac…",Converted paper pro…,"Sales, Marketing & S…",* $2.10m,* 10,New
15,Apr 2013,Getmapping,Geosense,United Kingdom,South Africa,Software & IT services,"Software publishers,…","Sales, Marketing & S…",* $5.20m,* 9,New
