ligne,date,parent,entreprise,source,dest,secteur,sous_secteur,activite,capex,emplois,type
1,Sep 2014,Caixa Geral de De…,Banco Comercial e…,Portugal,Mozambique,Financial services,Retail banking,Business Services,* $9.60m,* 27,New
2,Sep 2014,Caixa Geral de De…,Banco Comercial e…,Portugal,Mozambique,Financial services,Retail banking,Business Services,* $9.60m,* 27,New
3,Sep 2014,Caixa Geral de De…,Banco Comercial e…,Portugal,Mozambique,Financial services,Retail banking,Business Services,* $9.60m,* 27,New
4,Sep 2014,Caixa Geral de De…,Banco Comercial e…,Portugal,Mozambique,Financial services,Retail banking,Business Services,* $9.60m,* 27,New
5,Sep 2014,Caixa Geral de De…,Banco Comercial e…,Portugal,Mozambique,Financial services,Retail banking,Business Services,* $9.60m,* 27,New
6,Sep 2014,Caixa Geral de De…,Banco Comercial e…,Portugal,Mozambique,Financial services,Retail banking,Business Services,* $9.60m,* 27,New
7,Sep 2014,Caixa Geral de De…,Banco Comercial e…,Portugal,Mozambique,Financial services,Retail banking,Business Services,* $9.60m,* 27,New
8,Sep 2014,Grupo Nors,Grupo Nors,Portugal,Mozambique,Automotive OEM,Heavy duty trucks,"Logistics, Distributio…",* $4.20m,22,New
9,Sep 2014,Grupo Nors,Auto Sueco Moza…,Portugal,Mozambique,Automotive OEM,Heavy duty trucks,Maintenance & Servi…,* $1.70m,* 61,New
10,Sep 2014,Grupo Nors,Auto Sueco Moza…,Portugal,Mozambique,Automotive OEM,Heavy duty trucks,Maintenance & Servi…,* $1.70m,* 61,New
11,Sep 2014,Grupo Nors,Auto Sueco Moza…,Portugal,Mozambique,Automotive OEM,Heavy duty trucks,Maintenance & Servi…,* $1.70m,* 61,New
12,Aug 2014,PTT,PTT Exploration a…,Thailand,Mozambique,"Coal, oil & gas","Natural, liquefied an…","Sales, Marketing & S…",* $7.80m,* 30,New
13,Jul 2014,Aquapesca,Aquapesca,France,Mozambique,Food and Beverages,Seafood products,Manufacturing,$53.59m,* 130,New
14,Jul 2014,International Wor…,International Wor…,Luxembourg,Mozambique,Real estate,Rental & leasing ser…,Business Services,* $1.90m,* 8,New
15,Jul 2014,Sagaci Research,Sagaci Research,Kenya,Mozambique,Business services,"Professional, scientifi…",Business Services,* $27.80m,* 38,New
