ligne,date,parent,entreprise,source,dest,secteur,sous_secteur,activite,capex,emplois,type
1,Sep 2009,Paranthaman Roc…,Paranthaman Roc…,India,Kenya,Industrial equipment,"Agriculture, construc…","Sales, Marketing & S…",* $2.90m,* 17,New
2,Sep 2009,Sanghi,Sanghi,India,Kenya,"Coal, oil & gas",Other electric power …,Electricity,* $558.00m,* 116,Co-Location
3,Sep 2009,Tata Group,Tata Communicati…,India,Kenya,Communications,Wired telecommunic…,ICT & Internet Infras…,* $150.00m,* 89,New
4,Aug 2009,RwandAir,RwandAir,Rwanda,Kenya,Transportation & Wa…,Air transportation,"Sales, Marketing & S…",* $15.30m,* 10,New
5,Aug 2009,Sanghi,Sanghi,India,Kenya,Building materials,Cement & concrete p…,Manufacturing,$80.00m,"1,700",New
6,Aug 2009,Seacom,Seacom,Mauritius,Kenya,Communications,Wired telecommunic…,ICT & Internet Infras…,* $150.00m,* 89,New
7,Jul 2009,Leonardo (Finmec…,Leonardo (Finmec…,Italy,Kenya,Aerospace,Aircraft,"Sales, Marketing & S…",* $8.20m,* 14,New
8,Jul 2009,MemoTrek Technol…,MemoTrek Technol…,Hong Kong,Kenya,Business machines &…,Computer & peripher…,"Sales, Marketing & S…",* $1.30m,* 29,New
9,Jun 2009,Nestle,Nestle,Switzerland,Kenya,Food and Beverages,Dairy products,"Sales, Marketing & S…",$10.30m,* 102,New
10,May 2009,Kaiho Sangyo,Kaiho Sangyo,Japan,Kenya,Automotive OEM,Automobiles,Recycling,* $104.50m,* 46,New
11,Apr 2009,Tamarind Translati…,Tamarind Translati…,Sweden,Kenya,Business services,"Professional, scientifi…",Business Services,* $6.80m,* 37,New
12,Apr 2009,WPP,Hill+Knowlton Str…,Ireland,Kenya,Business services,"Advertising, PR, & re…",Business Services,* $6.80m,* 37,New
13,Mar 2009,Ecobank Transnati…,Ecobank Kenya,Togo,Kenya,Financial services,Retail banking,Business Services,* $11.00m,* 18,New
14,Feb 2009,China National Ma…,YTO,China,Kenya,Industrial equipment,"Agriculture, construc…",Manufacturing,$36.11m,* 336,New
15,Feb 2009,Continental Reins…,Continental Reins…,Nigeria,Kenya,Financial services,Insurance,"Sales, Marketing & S…",* $10.80m,* 91,New
