ligne,date,parent,entreprise,source,dest,secteur,sous_secteur,activite,capex,emplois,type
1,Apr 2009,Mashreqbank,Mashreqbank,UAE,Egypt,Financial services,Retail banking,Headquarters,* $45.10m,* 91,New
2,Apr 2009,Sanmar Group,Sanmar Group,India,Egypt,Chemicals,Basic chemicals,Manufacturing,$1.30bn,"* 1,614",New
3,Apr 2009,SQS Software Qu…,SQS Software Qu…,Germany,Egypt,Software & IT services,Custom computer pr…,Research & Develop…,* $7.80m,50,New
4,Apr 2009,Ziylan Grubu,Ziylan Grubu,Turkey,Egypt,Textiles,Footwear,Retail,* $11.90m,* 86,New
5,Mar 2009,International Busi…,International Busi…,United States,Egypt,Software & IT services,Custom computer pr…,Shared Services Cen…,* $43.20m,"1,500",New
6,Feb 2009,Crescent Group,Gas Cities LLC,UAE,Egypt,Real estate,Real estate services,Construction,* $1.24bn,* 578,New
7,Feb 2009,Crescent Group,Dana Gas,UAE,Egypt,"Coal, oil & gas",Oil & gas extraction,Extraction,* $373.70m,* 214,New
8,Feb 2009,Dana Gas,Dana Gas,UAE,Egypt,"Coal, oil & gas",Oil & gas extraction,Extraction,* $373.70m,* 214,New
9,Feb 2009,Inditex,Pull & Bear,Spain,Egypt,Textiles,Clothing & clothing a…,Retail,* $11.90m,* 86,New
10,Feb 2009,Inditex,Bershka,Spain,Egypt,Textiles,Clothing & clothing a…,Retail,* $11.90m,* 86,New
11,Feb 2009,Inditex,Zara,Spain,Egypt,Textiles,Clothing & clothing a…,Retail,* $11.90m,* 86,New
12,Feb 2009,Marriott Internatio…,Marriott Internatio…,United States,Egypt,Hotels & tourism,Accommodation,Construction,* $129.80m,* 219,New
13,Feb 2009,Symantec,Symantec,United States,Egypt,Software & IT services,"Software publishers,…","Sales, Marketing & S…",* $5.80m,* 16,New
14,Jan 2009,Acciona,Iberica de Estudio…,Spain,Egypt,Business services,Heavy & civil engine…,Business Services,* $6.80m,* 15,New
15,Jan 2009,Barcelo,Barcelo Hotel and …,Spain,Egypt,Hotels & tourism,Accommodation,Construction,* $129.80m,* 219,New
