ligne,date,parent,entreprise,source,dest,secteur,sous_secteur,activite,capex,emplois,type
1,Jun 2016,Deloitte Touche To…,Deloitte Touche To…,United States,South Africa,Software & IT services,Other (Software & IT…,Technical Support Ce…,* $15.20m,* 393,New
2,Jun 2016,ET Solar,ET Solar,China,South Africa,Electronic components,All other electrical e…,Headquarters,* $21.90m,* 55,New
3,Jun 2016,Holcim Group (Laf…,Lafarge South Afri…,Switzerland,South Africa,Building materials,Cement & concrete p…,"Sales, Marketing & S…",* $0.50m,* 8,New
4,Jun 2016,Pegas Nonwovens…,Pegas Nonwovens…,Luxembourg,South Africa,Textiles,Other (Textiles),Manufacturing,* $67.90m,"* 1,375",New
5,Jun 2016,Phanes Group,Phanes Group,UAE,South Africa,Renewable energy,Solar electric power,"Sales, Marketing & S…",* $3.50m,5,New
6,Jun 2016,Pomerol Partners,Pomerol Partners,United Kingdom,South Africa,Business services,"Professional, scientifi…",Business Services,* $27.80m,* 17,New
7,Jun 2016,Pomerol Partners,Pomerol Partners,United Kingdom,South Africa,Business services,"Professional, scientifi…",Business Services,* $27.80m,* 17,New
8,Jun 2016,Samsung Group,Samsung Electron…,South Korea,South Africa,Consumer electronics,Other (Consumer ele…,Retail,* $9.20m,* 78,New
9,Jun 2016,Sumitomo Group,Dunlop South Africa,Japan,South Africa,Rubber,Tyres,"Logistics, Distributio…",* $19.00m,* 53,Expansion
10,Jun 2016,Yanmar,Himoinsa,Japan,South Africa,Engines & turbines,Engines & Turbines,Headquarters,* $16.40m,* 69,New
11,May 2016,Amazon.com,Amazon Web Serv…,United States,South Africa,Communications,Computing infrastruc…,ICT & Internet Infras…,* $90.30m,* 100,New
12,May 2016,Common Manage…,Common Manage…,Spain,South Africa,Software & IT services,Custom computer pr…,Business Services,* $5.90m,* 63,New
13,May 2016,Helukabel,Helukabel,Germany,South Africa,Electronic components,Communication & en…,"Sales, Marketing & S…",* $1.80m,* 13,Expansion
14,May 2016,Jungheinrich,Jungheinrich,Germany,South Africa,Industrial equipment,General purpose ma…,"Sales, Marketing & S…",* $2.90m,* 11,New
15,May 2016,Kering (PPR),Puma,France,South Africa,Textiles,Clothing & clothing a…,Retail,* $4.40m,* 50,New
