ligne,date,parent,entreprise,source,dest,secteur,sous_secteur,activite,capex,emplois,type
1,Jun 2013,Asset Managemen…,Orient Bank,Nigeria,Uganda,Financial services,Retail banking,Business Services,* $9.60m,* 27,New
2,Jun 2013,Beijing Automotiv…,Beiqi Foton Motor,China,Uganda,Automotive OEM,Light trucks & utility …,Manufacturing,* $94.80m,* 884,New
3,Jun 2013,Co-opholdings Co-…,The Cooperative B…,Kenya,Uganda,Financial services,Retail banking,Business Services,* $9.60m,* 27,New
4,Jun 2013,Smile Telecoms H…,Smile Communica…,Mauritius,Uganda,Communications,Wireless telecommu…,ICT & Internet Infras…,* $108.80m,* 100,New
5,May 2013,Imports Internatio…,Imports Internatio…,Tanzania,Uganda,Building materials,Other (Building mate…,Retail,* $14.50m,* 35,New
6,May 2013,National Bank of …,National Bank of …,Kenya,Uganda,Financial services,Retail banking,Business Services,* $9.60m,* 27,New
7,Apr 2013,MMI Steel,MMI Steel,Tanzania,Uganda,Metals,Steel products,Manufacturing,$100.00m,"1,580",Expansion
8,Mar 2013,Cannon Assurance,Cannon Assurance,Kenya,Uganda,Financial services,Insurance,"Sales, Marketing & S…",* $10.80m,* 78,New
9,Mar 2013,Harleys,Harleys,Kenya,Uganda,Medical devices,Medical equipment &…,"Logistics, Distributio…",* $22.20m,* 76,New
10,Feb 2013,Bharti Group,Bharti Airtel,India,Uganda,Communications,Wireless telecommu…,ICT & Internet Infras…,* $108.80m,* 100,New
11,Feb 2013,MTN Group,MTN Uganda,South Africa,Uganda,Communications,Wireless telecommu…,ICT & Internet Infras…,$70.00m,* 10,New
12,Feb 2013,Nakumatt Holdings,Nakumatt Holdings,Kenya,Uganda,Food and Beverages,Food & beverage ret…,Retail,$4.37m,* 79,New
13,Feb 2013,Uchumi Supermar…,Uchumi Supermar…,Kenya,Uganda,Food and Beverages,Food & beverage ret…,Retail,* $2.90m,* 107,New
14,Jan 2013,Pyramid Pharma,Pyramid Pharma,Tanzania,Uganda,Pharmaceuticals,Pharmaceutical prep…,"Sales, Marketing & S…",* $5.60m,* 34,New
15,Jan 2013,Turner & Townsend,Turner & Townsend,United Kingdom,Uganda,Real estate,Real estate services,"Sales, Marketing & S…",* $15.90m,* 25,New
