ligne,date,parent,entreprise,source,dest,secteur,sous_secteur,activite,capex,emplois,type
1,Jan 2015,Groupe Palmeraie …,Dolidol,Morocco,Côte d Ivoire,Consumer products,Furniture & related p…,Manufacturing,$12.32m,300,New
2,Oct 2014,"Orrick, Herrington…","Orrick, Herrington…",United States,Côte d Ivoire,Business services,Legal services,Business Services,* $0.90m,6,New
3,Sep 2014,Trevo,Trevo,United States,Côte d Ivoire,Food and Beverages,Fruits & vegetables …,"Sales, Marketing & S…",* $4.50m,* 18,New
4,Aug 2014,Limak Holding,Limak Holding,Turkey,Côte d Ivoire,Building materials,Cement & concrete p…,Manufacturing,$50.00m,* 123,New
5,Jul 2014,Orange (France Te…,Orange S.A.,France,Côte d Ivoire,Communications,Wired telecommunic…,ICT & Internet Infras…,* $34.70m,* 100,New
6,Jun 2014,African Export-Im…,African Export-Im…,Egypt,Côte d Ivoire,Financial services,Retail banking,Business Services,* $9.60m,* 27,New
7,Jun 2014,New Leaf Africa,New Leaf Africa,United States,Côte d Ivoire,Business services,"Professional, scientifi…",Business Services,* $27.80m,* 38,New
8,Jun 2014,Office Cherifien de…,Office Cherifien de…,Morocco,Côte d Ivoire,Chemicals,"Pesticide, fertilisers …","Sales, Marketing & S…",* $2.80m,* 13,New
9,May 2014,Trevo,Trevo,United States,Côte d Ivoire,Food and Beverages,Fruits & vegetables …,"Sales, Marketing & S…",* $4.50m,* 18,New
10,Apr 2014,Caisse de Depot e…,Societe Centrale d…,Morocco,Côte d Ivoire,Financial services,Insurance,"Sales, Marketing & S…",* $10.80m,* 78,New
11,Mar 2014,Adwya,Adwya,Tunisia,Côte d Ivoire,Pharmaceuticals,Pharmaceutical prep…,"Sales, Marketing & S…",* $5.60m,* 34,New
12,Feb 2014,Olmix,Olmix,France,Côte d Ivoire,Food and Beverages,Animal food,Manufacturing,* $33.90m,* 377,New
13,Feb 2014,Yildirim Holding,Yildirim Holding,Turkey,Côte d Ivoire,Transportation & Wa…,Water transportation,"Sales, Marketing & S…",* $6.30m,* 18,New
14,Feb 2014,YooMee Africa,YooMee Africa,Switzerland,Côte d Ivoire,Communications,Wireless telecommu…,ICT & Internet Infras…,* $34.70m,* 100,New
15,Jan 2014,Banque de dévelo…,Banque de dévelo…,Mali,Côte d Ivoire,Financial services,Retail banking,Business Services,* $9.60m,* 27,New
