ligne,date,parent,entreprise,source,dest,secteur,sous_secteur,activite,capex,emplois,type
1,Dec 2024,Blueberry Travel,Blueberry Travel,UAE,Burkina Faso,Hotels & tourism,Travel arrangement …,"Sales, Marketing & S…",* $1.30m,* 18,New
2,Oct 2024,Lapaire,Lapaire,Côte d Ivoire,Burkina Faso,Healthcare,Offices of physicians…,Business Services,* $2.70m,* 39,New
3,Oct 2024,Omnium des Indu…,Ciment d'Afrique (…,Morocco,Burkina Faso,Building materials,Cement & concrete p…,Manufacturing,* $158.60m,* 496,New
4,Apr 2024,Forvis Mazars (Ma…,Forvis Mazars (Ma…,France,Burkina Faso,Business services,"Accounting, tax prep…",Business Services,* $27.80m,* 38,New
5,Oct 2023,Rosatom,Rosatom,Russia,Burkina Faso,"Coal, oil & gas",Nuclear electric pow…,Electricity,* $679.20m,* 101,New
6,May 2022,BBOXX,BBOXX,United Kingdom,Burkina Faso,Electronic components,All other electrical e…,"Sales, Marketing & S…",* $62.60m,500,New
7,Apr 2022,Yesti Group,Yesti Group,Turkey,Burkina Faso,Business services,Speciality trade cont…,Business Services,* $27.80m,* 38,New
8,Oct 2021,Qair,Qair,France,Burkina Faso,Renewable energy,Solar electric power,Electricity,* $64.50m,20,New
9,Aug 2021,Mitsumi Distribution,Mitsumi Distribution,UAE,Burkina Faso,Business machines &…,Computer & peripher…,"Sales, Marketing & S…",* $11.10m,* 37,New
10,Apr 2021,Solar Group,Solar Group,Vanuatu,Burkina Faso,Financial services,Corporate & investm…,Business Services,* $9.60m,* 27,New
11,Feb 2021,Move One,Move One,UAE,Burkina Faso,Transportation & Wa…,Freight/Distribution …,"Sales, Marketing & S…",* $6.30m,* 18,New
12,Nov 2020,Orange (France Te…,Orange (France Te…,France,Burkina Faso,Communications,Wired telecommunic…,ICT & Internet Infras…,* $122.20m,* 100,New
13,Jun 2020,Enko Education,Enko Education,South Africa,Burkina Faso,Business services,"Schools, colleges, un…",Education & Training,* $9.40m,* 46,Expansion
14,Mar 2020,Compagnie Financ…,Compagnie Financ…,Côte d Ivoire,Burkina Faso,Financial services,Corporate & investm…,Business Services,* $9.60m,* 27,New
15,Feb 2020,Urbasolar,Urbasolar,France,Burkina Faso,Renewable energy,Solar electric power,Electricity,$36.29m,* 11,New
