ligne,date,parent,entreprise,source,dest,secteur,sous_secteur,activite,capex,emplois,type
1,Jun 2013,CAMAC Internatio…,Erin Energy (CAM…,United States,Kenya,"Coal, oil & gas",Oil & gas extraction,"Sales, Marketing & S…",* $7.80m,* 30,New
2,Jun 2013,FH Bertling Logisti…,FH Bertling Logisti…,Germany,Kenya,Transportation & Wa…,Freight/Distribution …,"Logistics, Distributio…",* $167.70m,* 111,New
3,Jun 2013,Norton Rose Fulbri…,Norton Rose Fulbri…,United Kingdom,Kenya,Business services,Legal services,Business Services,* $27.80m,* 41,New
4,May 2013,Broll Property Gro…,Broll Property Gro…,South Africa,Kenya,Real estate,Real estate services,"Sales, Marketing & S…",* $15.90m,* 25,New
5,May 2013,Deutsche Bank,Deutsche Bank,Germany,Kenya,Financial services,Retail banking,Business Services,* $9.60m,* 27,New
6,May 2013,EcoZoom,EcoZoom,United States,Kenya,Consumer products,Furniture & related p…,"Sales, Marketing & S…",* $3.20m,* 37,New
7,May 2013,GSMA,GSMA,United Kingdom,Kenya,Communications,Other telecommunic…,"Sales, Marketing & S…",* $4.70m,* 62,New
8,May 2013,JMR Infotech (Tra…,JMR Infotech (Tra…,India,Kenya,Software & IT services,"Software publishers,…","Sales, Marketing & S…",* $5.20m,* 19,New
9,May 2013,Nissei ASB Machine,Nissei ASB Machine,Japan,Kenya,Industrial equipment,Plastics & rubber ind…,"Sales, Marketing & S…",* $2.90m,* 11,New
10,May 2013,Nissin Food Holdin…,Nissin Food Holdin…,Japan,Kenya,Food and Beverages,Snack food,Manufacturing,$5.78m,* 93,New
11,May 2013,Standard Chartere…,Standard Chartere…,United Kingdom,Kenya,Financial services,Retail banking,Business Services,* $9.60m,* 27,New
12,May 2013,Standard Chartere…,Standard Chartere…,United Kingdom,Kenya,Financial services,Retail banking,Business Services,* $9.60m,* 27,New
13,May 2013,Standard Chartere…,Standard Chartere…,United Kingdom,Kenya,Financial services,Retail banking,Business Services,* $9.60m,* 27,New
14,Apr 2013,AFB,AFB,Ghana,Kenya,Financial services,Retail banking,Business Services,* $9.60m,* 27,New
15,Apr 2013,Business Connexion,Business Connexion,South Africa,Kenya,Communications,Computing infrastruc…,ICT & Internet Infras…,* $52.80m,* 100,New
