ligne,date,parent,entreprise,source,dest,secteur,sous_secteur,activite,capex,emplois,type
1,Oct 2018,GreenTec Capital …,GreenTec Capital …,Germany,Nigeria,Financial services,Corporate & investm…,Business Services,* $9.60m,* 27,New
2,Oct 2018,Indian Register of …,Indian Register of …,India,Nigeria,Business services,"Professional, scientifi…",Business Services,* $27.80m,* 8,New
3,Oct 2018,Radisson Hospitali…,Radisson Hospitali…,Belgium,Nigeria,Hotels & tourism,Accommodation,Construction,* $98.00m,* 202,New
4,Oct 2018,Radisson Hospitali…,Radisson Hospitali…,Belgium,Nigeria,Hotels & tourism,Accommodation,Construction,* $98.00m,* 202,New
5,Oct 2018,Radisson Hospitali…,Radisson Blu (Rad…,Belgium,Nigeria,Hotels & tourism,Accommodation,Construction,* $98.00m,* 202,New
6,Sep 2018,Aster DM Healthca…,Aster DM Healthca…,UAE,Nigeria,Healthcare,Offices of physicians…,Business Services,* $2.70m,* 39,New
7,Sep 2018,CamTel,CamTel,Cameroon,Nigeria,Communications,Wired telecommunic…,"Sales, Marketing & S…",* $4.70m,* 62,New
8,Sep 2018,FrieslandCampina,FrieslandCampina,Netherlands,Nigeria,Food and Beverages,Dairy products,Manufacturing,$26.66m,* 101,New
9,Sep 2018,Frost & Sullivan,Frost & Sullivan,United States,Nigeria,Business services,Management consult…,Business Services,* $27.80m,* 8,New
10,Sep 2018,Longrich,Longrich,China,Nigeria,Consumer products,"Cosmetics, perfume,…","Sales, Marketing & S…",* $3.20m,* 37,New
11,Sep 2018,NEC,NEC XON,Japan,Nigeria,Software & IT services,Custom computer pr…,Technical Support Ce…,* $15.20m,* 393,New
12,Sep 2018,State Developmen…,China National Co…,China,Nigeria,Renewable energy,Biomass power,Electricity,* $178.00m,* 57,New
13,Sep 2018,WPP,Ogilvy Africa,United Kingdom,Nigeria,Business services,"Advertising, PR, & re…",Business Services,* $27.80m,* 8,New
14,Aug 2018,Eureka,Eureka,Indonesia,Nigeria,Software & IT services,"Software publishers,…","Sales, Marketing & S…",* $5.20m,* 14,New
15,Aug 2018,ForexTime (FXTM),ForexTime (FXTM),United Kingdom,Nigeria,Financial services,Corporate & investm…,Education & Training,* $73.20m,* 131,New
