ligne,date,parent,entreprise,source,dest,secteur,sous_secteur,activite,capex,emplois,type
1,Jul 2016,DPH Holdings (Del…,DPH Holdings (Del…,United States,Morocco,Automotive compon…,Motor vehicle electri…,Manufacturing,$40.40m,* 582,New
2,Jul 2016,Grupo Maviva,Grupo Maviva,Spain,Morocco,Transportation & Wa…,Freight/Distribution …,"Logistics, Distributio…",* $76.60m,* 178,New
3,Jul 2016,Holcim Group (Laf…,Lafarge Morocco,Switzerland,Morocco,Building materials,Cement & concrete p…,"Sales, Marketing & S…",* $0.50m,* 8,New
4,Jul 2016,Linamar,Linamar,Canada,Morocco,Automotive compon…,Motor vehicle gasolin…,Manufacturing,* $69.40m,"1,000",New
5,Jul 2016,Simoldes,Simoldes,Portugal,Morocco,Automotive compon…,Motor vehicle seatin…,Manufacturing,$67.06m,300,New
6,Jul 2016,Treves (Trèves),Treves (Trèves),France,Morocco,Automotive compon…,Other motor vehicle …,Manufacturing,* $24.30m,350,New
7,Jul 2016,Valeo,Valeo,France,Morocco,Automotive compon…,Motor vehicle electri…,Manufacturing,$55.10m,* 794,New
8,Jul 2016,Yangtse Dongfeng…,Yangtse Dongfeng…,China,Morocco,Automotive OEM,Heavy duty trucks,Manufacturing,$102.09m,"2,000",New
9,Jun 2016,BDP International,BDP International,United States,Morocco,Transportation & Wa…,Freight/Distribution …,"Sales, Marketing & S…",* $6.30m,* 11,New
10,Jun 2016,BDP International,BDP International,United States,Morocco,Transportation & Wa…,Freight/Distribution …,"Sales, Marketing & S…",* $6.30m,* 11,New
11,Jun 2016,BlueMind,BlueMind Africa,France,Morocco,Software & IT services,"Software publishers,…","Sales, Marketing & S…",* $5.20m,* 18,New
12,Jun 2016,Bucephale Finance,Bucephale Finance,France,Morocco,Financial services,Corporate & investm…,Business Services,* $9.60m,* 27,New
13,Jun 2016,Dun & Bradstreet …,Altares,United States,Morocco,Software & IT services,Internet publishing …,"Sales, Marketing & S…",* $5.20m,* 18,New
14,Jun 2016,Haite Group,Haite Group,China,Morocco,Real estate,Industrial building co…,Construction,* $363.60m,* 578,New
15,May 2016,Bollore Group,Bollore Group,France,Morocco,Transportation & Wa…,Freight/Distribution …,"Sales, Marketing & S…",* $6.30m,* 11,New
