ligne,date,parent,entreprise,source,dest,secteur,sous_secteur,activite,capex,emplois,type
1,Jun 2020,CMA CGM,CEVA Logistics,France,Mauritania,Transportation & Wa…,Freight/Distribution …,"Sales, Marketing & S…",* $6.30m,* 18,New
2,Sep 2019,Kinross Gold,Kinross Gold,Canada,Mauritania,Metals,Gold ore & silver ore…,Extraction,$150.00m,* 224,Expansion
3,May 2019,Exxon Mobil,Exxon Mobil,United States,Mauritania,"Coal, oil & gas",Oil & gas extraction,"Sales, Marketing & S…",* $7.80m,* 30,New
4,Oct 2017,Airswift,Airswift,United States,Mauritania,Business services,Employment services,Business Services,* $27.80m,* 38,New
5,Feb 2017,Maghreb Bank for …,Maghreb Bank for …,Tunisia,Mauritania,Financial services,Corporate & investm…,Business Services,* $9.60m,* 27,New
6,Oct 2016,A.Aziz Khalid Al-G…,A.Aziz Khalid Al-G…,Qatar,Mauritania,Real estate,Commercial & institu…,Construction,$16.00m,* 24,New
7,Jan 2016,Fadaat Media,The New Arab (Al-…,United Kingdom,Mauritania,Communications,Radio & TV broadcas…,"Sales, Marketing & S…",* $4.70m,* 62,New
8,Aug 2014,Dangote Group,Dangote Cement,Nigeria,Mauritania,Building materials,Cement & concrete p…,Manufacturing,* $158.60m,* 496,New
9,Mar 2014,Glencore (Glencor…,Sphere Minerals,Switzerland,Mauritania,Metals,Iron ore mining,Extraction,$900.00m,"* 1,342",New
10,Feb 2014,CMA CGM,CMA CGM,France,Mauritania,Transportation & Wa…,Water transportation,"Logistics, Distributio…",* $167.70m,* 111,New
11,Feb 2014,CMA CGM,CMA CGM,France,Mauritania,Transportation & Wa…,Warehousing & stora…,"Logistics, Distributio…",* $167.70m,* 111,New
12,Jan 2014,Sterling Global Op…,Sterling Global Op…,United States,Mauritania,Space & defence,Other (Space & defe…,Business Services,* $4.00m,* 14,New
13,Mar 2013,Tullow Oil,Tullow Oil,United Kingdom,Mauritania,"Coal, oil & gas",Oil & gas extraction,"Sales, Marketing & S…",* $7.80m,* 30,New
14,Dec 2012,Microsoft,Microsoft,United States,Mauritania,Software & IT services,Custom computer pr…,Business Services,* $5.90m,* 162,New
15,Jun 2012,Viciunai Group,Viciunai Group,Lithuania,Mauritania,Food and Beverages,Seafood products,Manufacturing,* $45.80m,* 263,New
