ligne,date,parent,entreprise,source,dest,secteur,sous_secteur,activite,capex,emplois,type
1,May 2011,Ecobank Transnati…,Ecobank Ghana,Togo,Ghana,Financial services,Retail banking,Business Services,* $11.00m,* 18,New
2,Apr 2011,Ecobank Transnati…,Ecobank Ghana,Togo,Ghana,Financial services,Retail banking,Business Services,* $11.00m,* 18,Expansion
3,Apr 2011,Fordia,Fordia,Canada,Ghana,Industrial equipment,"Agriculture, construc…","Sales, Marketing & S…",* $2.90m,* 17,New
4,Apr 2011,Mount Rock Capital,Mount Rock Capital,United Kingdom,Ghana,Financial services,Investment manage…,Headquarters,* $44.20m,* 93,New
5,Apr 2011,Newmont Mining,Newmont Mining,United States,Ghana,Metals,Other metal ore mini…,Manufacturing,* $62.00m,* 342,Expansion
6,Apr 2011,Punto FA,Mango,Spain,Ghana,Textiles,Clothing & clothing a…,Retail,* $11.90m,* 86,New
7,Mar 2011,JPMorgan Chase &…,JPMorgan Chase &…,United States,Ghana,Financial services,Retail banking,Business Services,* $11.00m,* 18,New
8,Mar 2011,MTN Group,MTN Ghana,South Africa,Ghana,Communications,Wireless telecommu…,ICT & Internet Infras…,* $141.30m,* 100,New
9,Mar 2011,MTN Group,MTN Ghana,South Africa,Ghana,Communications,Computing infrastruc…,ICT & Internet Infras…,$35.00m,* 24,New
10,Feb 2011,Global Fleet Group,Energy Bank Ghana,Nigeria,Ghana,Financial services,Retail banking,Headquarters,* $45.10m,* 91,New
11,Feb 2011,Global Fleet Group,Energy Bank Ghana,Nigeria,Ghana,Financial services,Retail banking,Business Services,* $11.00m,* 18,New
12,Feb 2011,Global Fleet Group,Energy Bank Ghana,Nigeria,Ghana,Financial services,Retail banking,Business Services,* $9.60m,* 27,New
13,Feb 2011,Guaranty Trust Ba…,Guaranty Trust Ba…,Nigeria,Ghana,Financial services,Retail banking,Business Services,* $11.00m,* 18,New
14,Feb 2011,Hasan International,Hasan International,Hong Kong,Ghana,Metals,Alumina & aluminiu…,Manufacturing,$4.00bn,"* 3,000",New
15,Feb 2011,Millicom Internati…,Tigo Ghana,Luxembourg,Ghana,Communications,Wireless telecommu…,"Sales, Marketing & S…",* $7.50m,* 16,New
