ligne,date,parent,entreprise,source,dest,secteur,sous_secteur,activite,capex,emplois,type
1,Jun 2014,Keestrack,Keestrack,Belgium,South Africa,Industrial equipment,"Agriculture, construc…",Headquarters,* $13.60m,* 54,New
2,Jun 2014,LightBlue,LightBlue,UAE,South Africa,Business services,"Advertising, PR, & re…",Business Services,* $27.80m,* 17,New
3,Jun 2014,Meta (Facebook),Meta (Facebook),United States,South Africa,Software & IT services,Internet publishing …,"Sales, Marketing & S…",* $5.20m,* 9,New
4,Jun 2014,Nomotech,Nomotech,France,South Africa,Communications,Wireless telecommu…,"Sales, Marketing & S…",* $4.70m,* 62,New
5,Jun 2014,Orange (France Te…,Orange Horizons,France,South Africa,Communications,Communications equ…,Retail,* $6.30m,* 31,New
6,Jun 2014,PepsiCo,Simba,United States,South Africa,Food and Beverages,Snack food,Manufacturing,* $92.70m,90,New
7,Jun 2014,Spectrami,Spectrami,UAE,South Africa,Software & IT services,"Software publishers,…","Sales, Marketing & S…",* $0.80m,4,New
8,Jun 2014,Suitsupply,Suitsupply,Netherlands,South Africa,Textiles,Clothing & clothing a…,Retail,* $4.40m,* 50,New
9,Jun 2014,Uti Worldwide,Uti Worldwide,United States,South Africa,Transportation & Wa…,Freight/Distribution …,"Logistics, Distributio…",* $9.90m,* 31,New
10,Jun 2014,Zahid Group,Altaaqa Global CA…,Saudi Arabia,South Africa,Industrial equipment,Mechanical power tr…,"Sales, Marketing & S…",* $2.90m,* 11,New
11,May 2014,Alpla (Alpla Werke…,Alpla (Alpla Werke…,Austria,South Africa,Plastics,Plastic bottles,Manufacturing,* $4.80m,50,New
12,May 2014,Anadolu Ajansi (A…,Anadolu Ajansi (A…,Turkey,South Africa,Communications,Radio & TV broadcas…,"Sales, Marketing & S…",* $4.70m,* 62,New
13,May 2014,Catrakilis Kraitzick…,Catrakilis Kraitzick…,United States,South Africa,Business services,"Accounting, tax prep…",Headquarters,* $10.50m,* 995,New
14,May 2014,Clyde & Co,Clyde & Co,United Kingdom,South Africa,Business services,Legal services,Business Services,* $0.80m,5,New
15,May 2014,Clyde & Co,Clyde & Co,United Kingdom,South Africa,Business services,Legal services,Business Services,* $2.00m,13,New
