ligne,date,parent,entreprise,source,dest,secteur,sous_secteur,activite,capex,emplois,type
1,Oct 2013,Co-opholdings Co-…,Co-operative Bank…,Kenya,South Sudan,Financial services,Retail banking,Business Services,* $9.60m,* 27,New
2,Oct 2013,Co-opholdings Co-…,Co-operative Bank…,Kenya,South Sudan,Financial services,Retail banking,Business Services,* $9.60m,* 27,New
3,Sep 2013,Diageo,East African Brew…,United Kingdom,South Sudan,Food and Beverages,Breweries,"Logistics, Distributio…",* $22.50m,* 158,New
4,May 2013,Ecobank Transnati…,Ecobank Transnati…,Togo,South Sudan,Financial services,Retail banking,Business Services,* $9.60m,* 27,New
5,May 2013,National Bank of …,National Bank of …,Kenya,South Sudan,Financial services,Retail banking,Business Services,* $9.60m,* 27,New
6,May 2013,Uchumi Supermar…,Uchumi Supermar…,Kenya,South Sudan,Food and Beverages,Food & beverage ret…,Retail,* $12.70m,* 107,New
7,Apr 2013,Delta Group of Co…,Delta Printing Press,UAE,South Sudan,"Paper, printing & pac…",Printing & related ac…,Manufacturing,* $45.00m,* 171,New
8,Mar 2013,Ernst & Young (EY),Ernst & Young (EY),United Kingdom,South Sudan,Business services,"Accounting, tax prep…",Business Services,* $27.80m,* 38,New
9,Mar 2013,Harleys,Harleys,Kenya,South Sudan,Medical devices,Medical equipment &…,"Logistics, Distributio…",* $22.20m,* 76,New
10,Jan 2013,Ersoy Turistik Ser…,Atlasjet Havacilik …,Turkey,South Sudan,Transportation & Wa…,Air transportation,"Logistics, Distributio…",* $167.70m,* 111,New
11,Aug 2012,Co-opholdings Co-…,Co-operative Bank…,Kenya,South Sudan,Financial services,Retail banking,Business Services,* $9.60m,* 27,New
12,Jul 2012,Naivas Supermark…,Naivas Supermark…,Kenya,South Sudan,Food and Beverages,Food & beverage ret…,Retail,* $12.70m,* 107,New
13,Jun 2012,National Bank of …,National Bank of …,UAE,South Sudan,Financial services,Retail banking,Business Services,* $9.60m,* 27,New
14,Jun 2012,Uchumi Supermar…,Uchumi Supermar…,Kenya,South Sudan,Food and Beverages,Food & beverage ret…,Retail,* $12.70m,* 107,New
15,May 2012,Commercial Bank …,Commercial Bank …,Ethiopia,South Sudan,Financial services,Retail banking,Business Services,* $9.60m,* 27,New
