ligne,date,parent,entreprise,source,dest,secteur,sous_secteur,activite,capex,emplois,type
1,Mar 2018,Renewvia Energy,Renewvia Energy,United States,Kenya,Renewable energy,Solar electric power,"Sales, Marketing & S…",* $22.90m,* 25,New
2,Mar 2018,Walmart,Massmart,United States,Kenya,Consumer products,Other (Consumer pr…,Retail,* $10.90m,* 170,New
3,Feb 2018,AA Japan,AA Japan,Japan,Kenya,Automotive OEM,Motor vehicle & part…,"Sales, Marketing & S…",* $9.70m,* 26,New
4,Feb 2018,Grupo Capsulas T…,Grupo Capsulas T…,Spain,Kenya,Metals,Other fabricated met…,Manufacturing,$4.93m,* 34,New
5,Feb 2018,Interpublic Group …,Weber Shandwick,United States,Kenya,Business services,"Advertising, PR, & re…",Business Services,* $27.80m,* 41,New
6,Feb 2018,Shoprite,Shoprite,South Africa,Kenya,Food and Beverages,Food & beverage ret…,Retail,* $12.70m,* 171,New
7,Feb 2018,Shortlist,Shortlist,India,Kenya,Software & IT services,"Software publishers,…","Sales, Marketing & S…",* $5.20m,* 19,New
8,Feb 2018,Truecaller,Truecaller,Sweden,Kenya,Software & IT services,Internet publishing …,Headquarters,* $12.20m,* 73,New
9,Jan 2018,Andela,Andela,United States,Kenya,Business services,Employment services,Business Services,* $27.80m,* 41,New
10,Jan 2018,BDP International,BDP International,United States,Kenya,Transportation & Wa…,Freight/Distribution …,"Sales, Marketing & S…",* $6.30m,* 18,New
11,Jan 2018,BDP International,BDP International,United States,Kenya,Transportation & Wa…,Freight/Distribution …,"Sales, Marketing & S…",* $6.30m,* 18,New
12,Jan 2018,Bericap,Bericap,Germany,Kenya,Plastics,Plastics packaging m…,"Logistics, Distributio…",* $8.60m,* 27,New
13,Jan 2018,Choppies,Choppies,Botswana,Kenya,Food and Beverages,Food & beverage ret…,Retail,* $12.70m,* 171,New
14,Jan 2018,City Lodge,City Lodge,South Africa,Kenya,Hotels & tourism,Accommodation,Construction,* $98.00m,* 202,New
15,Jan 2018,Coca-Cola,Coca-Cola Bevera…,United States,Kenya,Food and Beverages,Soft drinks & ice,Manufacturing,$69.00m,"* 1,105",Expansion
