ligne,date,parent,entreprise,source,dest,secteur,sous_secteur,activite,capex,emplois,type
1,Aug 2016,Islamic Developm…,Islamic Developm…,Saudi Arabia,Nigeria,Financial services,Corporate & investm…,Business Services,* $9.60m,* 27,New
2,Aug 2016,Naspers,OLX Nigeria,South Africa,Nigeria,Software & IT services,Internet publishing …,"Sales, Marketing & S…",* $5.20m,* 14,New
3,Aug 2016,Naspers,OLX Nigeria,South Africa,Nigeria,Software & IT services,Internet publishing …,"Sales, Marketing & S…",* $5.20m,* 14,Expansion
4,Jul 2016,BBAC (Bank of Bei…,BBAC (Bank of Bei…,Lebanon,Nigeria,Financial services,Retail banking,Business Services,* $9.60m,* 27,New
5,Jul 2016,Blooming Faith Gl…,Blooming Faith Pe…,Hong Kong,Nigeria,"Coal, oil & gas",Petroleum refineries,Manufacturing,* $1.73bn,* 213,New
6,Jul 2016,FMC Technologies,FMC Technologies,United States,Nigeria,Industrial equipment,"Agriculture, construc…",Maintenance & Servi…,* $7.80m,* 34,New
7,Jul 2016,La Liga Nacional d…,La Liga Nacional d…,Spain,Nigeria,Leisure & entertainm…,"Performing arts, spe…","Sales, Marketing & S…",* $1.80m,* 29,New
8,Jul 2016,Office Cherifien de…,Office Cherifien de…,Morocco,Nigeria,Chemicals,"Pesticide, fertilisers …",Manufacturing,* $653.80m,* 455,New
9,Jun 2016,Janus Global Oper…,Janus Global Oper…,United States,Nigeria,Business services,"Professional, scientifi…",Business Services,* $27.80m,* 8,New
10,May 2016,Danadams Pharm…,Danadams Pharm…,Ghana,Nigeria,Pharmaceuticals,Pharmaceutical prep…,Manufacturing,* $33.60m,* 205,New
11,May 2016,MicroCred,MicroCred Nigeria,France,Nigeria,Financial services,Corporate & investm…,Business Services,* $9.60m,* 27,New
12,May 2016,Orange (France Te…,Orange (France Te…,France,Nigeria,Communications,Wireless telecommu…,"Sales, Marketing & S…",* $4.70m,* 62,New
13,Apr 2016,Lee Group,Lee Group,Hong Kong,Nigeria,Food and Beverages,Crop production,Manufacturing,* $56.40m,* 288,New
14,Apr 2016,Lee Group,Lee Group,Hong Kong,Nigeria,Food and Beverages,Sugar & confectionar…,Manufacturing,* $56.40m,* 288,New
15,Apr 2016,Lee Group,Lee Group,Hong Kong,Nigeria,Real estate,Industrial building co…,Construction,* $115.40m,* 578,New
