ligne,date,parent,entreprise,source,dest,secteur,sous_secteur,activite,capex,emplois,type
1,Jul 2026,Pacific Internation…,Pacific Internation…,Singapore,Côte d Ivoire,Transportation & Wa…,Freight/Distribution …,"Sales, Marketing & S…",* $6.30m,* 18,New
2,Jun 2026,FMO (Nederlandse…,FMO (Nederlandse…,Netherlands,Côte d Ivoire,Financial services,Corporate & investm…,Business Services,* $9.60m,* 27,New
3,Jun 2026,Invictus Capital & …,Invictus Capital & …,Senegal,Côte d Ivoire,Financial services,Corporate & investm…,Business Services,* $9.60m,* 27,New
4,Jun 2026,Panafrica,Panafrica,France,Côte d Ivoire,Textiles,Footwear,Manufacturing,* $1.20m,30,Expansion
5,Jun 2026,Pentabell,Pentabell,France,Côte d Ivoire,Business services,Employment services,Business Services,* $27.80m,* 38,New
6,May 2026,Algerian Bank of S…,Algerian Bank of S…,Senegal,Côte d Ivoire,Financial services,Retail banking,Business Services,* $9.60m,* 27,New
7,May 2026,Eni SpA,Eni SpA,Italy,Côte d Ivoire,"Coal, oil & gas",Oil & gas extraction,Extraction,* $730.30m,* 230,Expansion
8,Apr 2026,Aleph Hospitality,Aleph Hospitality,UAE,Côte d Ivoire,Hotels & tourism,Accommodation,"Sales, Marketing & S…",* $1.30m,* 18,New
9,Mar 2026,ConnexAfrica,ConnexAfrica,Democratic Repu…,Côte d Ivoire,Transportation & Wa…,Freight/Distribution …,"Logistics, Distributio…",* $85.90m,* 111,New
10,Mar 2026,LG Corp,LG Electronics,South Korea,Côte d Ivoire,Industrial equipment,"Ventilation, heating, …",Education & Training,* $5.50m,* 35,New
11,Mar 2026,Resolute Mining,Resolute Mining,Australia,Côte d Ivoire,Metals,Gold ore & silver ore…,Extraction,* $410.90m,* 717,New
12,Feb 2026,CMA CGM,CMA CGM,France,Côte d Ivoire,Transportation & Wa…,Freight/Distribution …,"Sales, Marketing & S…",* $6.30m,* 18,New
13,Feb 2026,Douja Promotion …,Douja Promotion …,Morocco,Côte d Ivoire,Real estate,Residential building …,Construction,$317.83m,* 475,New
14,Feb 2026,FTHM Consulting,FTHM Consulting,Madagascar,Côte d Ivoire,Business services,Management consult…,Business Services,* $27.80m,* 38,New
15,Feb 2026,Invictus Capital,Invictus Capital,Cayman Islands,Côte d Ivoire,Financial services,Corporate & investm…,Business Services,* $9.60m,* 27,New
