ligne,date,parent,entreprise,source,dest,secteur,sous_secteur,activite,capex,emplois,type
1,May 2017,Alten,Alten,France,Morocco,Software & IT services,Other (Software & IT…,Research & Develop…,* $55.80m,300,New
2,May 2017,Alten,Alten,France,Morocco,Software & IT services,Other computer rela…,Research & Develop…,* $93.10m,500,New
3,May 2017,BM&A,BM&A,France,Morocco,Business services,"Accounting, tax prep…",Business Services,* $3.00m,20,New
4,May 2017,Delice Group,Delice Group,Tunisia,Morocco,Food and Beverages,Dairy products,Manufacturing,* $13.30m,* 176,New
5,May 2017,Deutsche Post,DHL Express,Germany,Morocco,Transportation & Wa…,Freight/Distribution …,"Logistics, Distributio…",$1.03m,* 3,New
6,May 2017,Engie (GDF SUEZ)…,Engie (GDF SUEZ)…,France,Morocco,"Coal, oil & gas",Other electric power …,Customer Contact C…,* $9.00m,* 163,New
7,May 2017,Leoni,Leoni,Germany,Morocco,Electronic components,Communication & en…,Manufacturing,* $304.60m,"3,000",New
8,May 2017,Uber Technologies,Uber Technologies,United States,Morocco,Software & IT services,Internet publishing …,Customer Contact C…,* $17.90m,440,Expansion
9,May 2017,WPP,Kantar Millward Br…,United Kingdom,Morocco,Business services,"Professional, scientifi…",Business Services,* $27.80m,* 43,New
10,Apr 2017,AMS International,AMS International,France,Morocco,Real estate,Real estate services,"Sales, Marketing & S…",* $15.90m,* 25,New
11,Apr 2017,Ficosa International,Ficosa International,Spain,Morocco,Automotive compon…,Other motor vehicle …,Manufacturing,$61.25m,700,New
12,Apr 2017,Hilton Hotels (Hilt…,Hilton Hotels (Hilt…,United States,Morocco,Hotels & tourism,Accommodation,"Sales, Marketing & S…",* $1.30m,* 18,New
13,Apr 2017,Holcim Group (Laf…,Holcim Group (Laf…,Switzerland,Morocco,Building materials,Cement & concrete p…,Manufacturing,* $238.60m,* 562,New
14,Apr 2017,Holcim Group (Laf…,LafargeHolcim Ma…,Switzerland,Morocco,Building materials,Cement & concrete p…,Research & Develop…,* $17.60m,50,New
15,Apr 2017,Libya Oil Holdings,Libya Oil Holdings,UAE,Morocco,Chemicals,"Paints, coatings, add…",Manufacturing,$8.61m,* 11,Expansion
